Rank,Product_name,Ratings,Num_ratings,Num_reviews,DP,MRP,Remarks,Link
rank,product name,stars,ratings,reviews,price,net price,remarks,link
120,"Redmi Y2 (Blue, 32 GB)",4.5,98440,6721,7499,10499,,https://www.flipkart.com/redmi-y2-blue-32-gb/p/itmfdkcmasxx2afv?pid=MOBF9VE4D7F7KYYH&srno=b_5_120&otracker=browse&lid=LSTMOBF9VE4D7F7KYYH06IGN4&fm=organic&iid=d9798202-44e0-45f2-8118-4a12f2cc7fb4.MOBF9VE4D7F7KYYH.SEARCH&ssid=5u1th88tls0000001566802214231
121,"OPPO A5 (Diamond Red, 64 GB)",4.3,4646,385,9990,15990,,https://www.flipkart.com/oppo-a5-diamond-red-64-gb/p/itmf8dm8gktg5efp?pid=MOBFFDHHNRKWNYYK&srno=b_6_121&otracker=browse&lid=LSTMOBFFDHHNRKWNYYKMG1NKD&fm=organic&iid=ef947fa4-9105-4bc9-b1de-702983e97b27.MOBFFDHHNRKWNYYK.SEARCH&ssid=gpiji14kog0000001566802216977
122,"Redmi 6 Pro (Gold, 64 GB)",4.3,5815,412,10490,10999,,https://www.flipkart.com/redmi-6-pro-gold-64-gb/p/itmfdswrffgpqv7z?pid=MOBFBH5TZEZPZXBB&srno=b_6_122&otracker=browse&lid=LSTMOBFBH5TZEZPZXBBOOSR4T&fm=organic&iid=fbc498bf-26ad-472a-a008-72e0f12a641a.MOBFBH5TZEZPZXBB.SEARCH&ssid=gpiji14kog0000001566802216977
123,"Vivo Y91i (Ocean Blue, 16 GB)",4.3,6268,524,7990,9990,,https://www.flipkart.com/vivo-y91i-ocean-blue-16-gb/p/itmff6vsadyrbauf?pid=MOBFEF9HESJT6UVH&srno=b_6_123&otracker=browse&lid=LSTMOBFEF9HESJT6UVHJDL8IS&fm=organic&iid=db9517dd-4dee-47d0-9332-6741d5296b12.MOBFEF9HESJT6UVH.SEARCH&ssid=gpiji14kog0000001566802216977
124,"Samsung Galaxy J6 (Gold, 64 GB)",4.5,31555,1935,9490,12900,,https://www.flipkart.com/samsung-galaxy-j6-gold-64-gb/p/itmf5bkhw2vseffk?pid=MOBF5BKH5A2WFENZ&srno=b_6_124&otracker=browse&lid=LSTMOBF5BKH5A2WFENZKEZTU5&fm=organic&iid=ec650b25-9005-4f93-a984-689205881c6a.MOBF5BKH5A2WFENZ.SEARCH&ssid=gpiji14kog0000001566802216977
125,"Itel A44 Air (Elegant Blue, 8 GB)",4.1,60,9,3590,4999,,https://www.flipkart.com/itel-a44-air-elegant-blue-8-gb/p/itmfdnp7v64kdcgc?pid=MOBFDZUZRHNZKNAH&srno=b_6_125&otracker=browse&lid=LSTMOBFDZUZRHNZKNAHU7B2U2&fm=organic&iid=2621f531-fd2c-42b9-a4a3-5faf224a806a.MOBFDZUZRHNZKNAH.SEARCH&ssid=gpiji14kog0000001566802216977
126,"Redmi Note 5 Pro (Gold, 64 GB)",4.5,233903,23932,13999,16999,,https://www.flipkart.com/redmi-note-5-pro-gold-64-gb/p/itmf2fc3bknfqpkj?pid=MOBF28FTVG9GMYQM&srno=b_6_126&otracker=browse&lid=LSTMOBF28FTVG9GMYQMRMTR1E&fm=organic&iid=04d0f75e-9105-41e8-8a4e-f3cca2fe3f76.MOBF28FTVG9GMYQM.SEARCH&ssid=gpiji14kog0000001566802216977
127,"STK Life Plus S (Black, 32 GB)",3.7,154,19,3990,7499,,https://www.flipkart.com/stk-life-plus-s-black-32-gb/p/itmf3cg6uypzy93e?pid=MOBF36T7BEEE83FS&srno=b_6_127&otracker=browse&lid=LSTMOBF36T7BEEE83FS4D3ETZ&fm=organic&iid=0b7c7be2-a65f-4ac3-a9ea-7cea4ea39828.MOBF36T7BEEE83FS.SEARCH&ssid=gpiji14kog0000001566802216977
128,"Redmi Note 6 Pro (Rose Gold, 64 GB)",4.5,104659,9560,12999,17999,,https://www.flipkart.com/redmi-note-6-pro-rose-gold-64-gb/p/itmfb2fbyghegpmh?pid=MOBFAJB4FCW5FQZH&srno=b_6_128&otracker=browse&lid=LSTMOBFAJB4FCW5FQZHKB4BA9&fm=organic&iid=1da512df-04e5-4460-bbcd-38c53e2646b9.MOBFAJB4FCW5FQZH.SEARCH&ssid=gpiji14kog0000001566802216977
129,"Nokia 2.1 (Blue & Silver, 8 GB)",4.1,3567,390,5109,5895,,https://www.flipkart.com/nokia-2-1-blue-silver-8-gb/p/itmf82gs23e6x9hr?pid=MOBF97P3UGEZ5QAF&srno=b_6_129&otracker=browse&lid=LSTMOBF97P3UGEZ5QAFJHLOE5&fm=organic&iid=4b95769a-cc49-492e-a9d1-4a0e68de7843.MOBF97P3UGEZ5QAF.SEARCH&ssid=gpiji14kog0000001566802216977
130,"Apple iPhone XR (White, 64 GB)",4.6,2890,267,59999,76900,,https://www.flipkart.com/apple-iphone-xr-white-64-gb/p/itmf9z7zhgzkmgm3?pid=MOBF9Z7ZUYC2EYQD&srno=b_6_130&otracker=browse&lid=LSTMOBF9Z7ZUYC2EYQDVYJTIC&fm=organic&iid=eb630e17-b4c9-4fcd-b372-9c5eb0e9adc5.MOBF9Z7ZUYC2EYQD.SEARCH&ssid=gpiji14kog0000001566802216977
131,"Samsung Galaxy M20 (Ocean Blue, 32 GB)",4.3,1092,87,11089,13290,,https://www.flipkart.com/samsung-galaxy-m20-ocean-blue-32-gb/p/itmfe4bfyznwhzsg?pid=MOBFEZS5MRSVHXHE&srno=b_6_131&otracker=browse&lid=LSTMOBFEZS5MRSVHXHEFK0HHU&fm=organic&iid=32fc2a1b-455a-48a7-a84f-a635c04cebc3.MOBFEZS5MRSVHXHE.SEARCH&ssid=gpiji14kog0000001566802216977
132,"Redmi Note 6 Pro (Red, 64 GB)",4.5,104659,9560,12999,17999,,https://www.flipkart.com/redmi-note-6-pro-red-64-gb/p/itmfb2fbghwznj5d?pid=MOBFAJB4RHKJHDJD&srno=b_6_132&otracker=browse&lid=LSTMOBFAJB4RHKJHDJDFCZADA&fm=organic&iid=e4c90c44-3348-48bc-a56d-9c6c394af32e.MOBFAJB4RHKJHDJD.SEARCH&ssid=gpiji14kog0000001566802216977
133,"Redmi 6A (Gold, 16 GB)",4.3,38733,2795,6380,,,https://www.flipkart.com/redmi-6a-gold-16-gb/p/itmfe8z8brbc6kyy?pid=MOBF9HGZGZBBA8RX&srno=b_6_133&otracker=browse&lid=LSTMOBF9HGZGZBBA8RXEWDVBH&fm=organic&iid=8d9f119e-d794-45ff-83eb-5621a12f8431.MOBF9HGZGZBBA8RX.SEARCH&ssid=gpiji14kog0000001566802216977
134,"Samsung On7 Pro (Gold, 16 GB)",4.1,1034,76,7290,9490,,https://www.flipkart.com/samsung-on7-pro-gold-16-gb/p/itmf2utfuwrgbvfw?pid=MOBF2SHXCZ4A7MQS&srno=b_6_134&otracker=browse&lid=LSTMOBF2SHXCZ4A7MQSPSZYHV&fm=organic&iid=999cacff-95c2-49fc-a314-eb2435646c9e.MOBF2SHXCZ4A7MQS.SEARCH&ssid=gpiji14kog0000001566802216977
135,"Alcatel 3V (Spectrum Black, 32 GB)",3.6,1314,255,5999,,,https://www.flipkart.com/alcatel-3v-spectrum-black-32-gb/p/itmf3qzrjhbynxrg?pid=MOBF3HGFSSCSYFUZ&srno=b_6_135&otracker=browse&lid=LSTMOBF3HGFSSCSYFUZVGTHCC&fm=organic&iid=f1027408-4383-46ae-a4c2-2ad03903a141.MOBF3HGFSSCSYFUZ.SEARCH&ssid=gpiji14kog0000001566802216977
136,"Alcatel 3V (Spectrum Gold, 32 GB)",3.6,1314,255,5999,,,https://www.flipkart.com/alcatel-3v-spectrum-gold-32-gb/p/itmf3qzrjhbynxrg?pid=MOBF3HGFNGPYAU5Y&srno=b_6_136&otracker=browse&lid=LSTMOBF3HGFNGPYAU5YSAOOW3&fm=organic&iid=4bcf6f87-23ce-4484-a186-0eaa91f12224.MOBF3HGFNGPYAU5Y.SEARCH&ssid=gpiji14kog0000001566802216977
137,"Redmi 5A (Gold, 32 GB)",4.4,582741,65110,6999,,,https://www.flipkart.com/redmi-5a-gold-32-gb/p/itmf2fwcumw7ghwy?pid=MOBEZWXEGZQPBFXH&srno=b_6_137&otracker=browse&lid=LSTMOBEZWXEGZQPBFXHMVZ0OA&fm=organic&iid=ec8472d5-6514-4b8d-9048-16204cf4d70f.MOBEZWXEGZQPBFXH.SEARCH&ssid=gpiji14kog0000001566802216977
138,"Redmi 5A (Rose Gold, 32 GB)",4.4,582741,65110,6999,,,https://www.flipkart.com/redmi-5a-rose-gold-32-gb/p/itmf2fwcumw7ghwy?pid=MOBEZWXE8NSAZ73T&srno=b_6_138&otracker=browse&lid=LSTMOBEZWXE8NSAZ73TZT8DKM&fm=organic&iid=246eaa23-f586-4684-9190-01c617dcc79c.MOBEZWXE8NSAZ73T.SEARCH&ssid=gpiji14kog0000001566802216977
139,"Redmi 5A (Blue, 16 GB)",4.5,1191786,153085,5999,,,https://www.flipkart.com/redmi-5a-blue-16-gb/p/itmf2fwcumw7ghwy?pid=MOBF34BKHPZEPGSG&srno=b_6_139&otracker=browse&lid=LSTMOBF34BKHPZEPGSG55RWZR&fm=organic&iid=ce7d96c7-6a4b-4eea-92b4-4a38add70597.MOBF34BKHPZEPGSG.SEARCH&ssid=gpiji14kog0000001566802216977
140,"Infinix Smart 2 (Bordeaux Red, 16 GB)",4.1,54727,7687,4499,6999,,https://www.flipkart.com/infinix-smart-2-bordeaux-red-16-gb/p/itmf7f4yrzxdvv6p?pid=MOBF7F4YHK2VJUES&srno=b_6_140&otracker=browse&lid=LSTMOBF7F4YHK2VJUESHI5PTQ&fm=organic&iid=1a28194f-5196-4be4-9273-2465751d5007.MOBF7F4YHK2VJUES.SEARCH&ssid=gpiji14kog0000001566802216977
141,"Honor 10 Lite (Sky Blue, 64 GB)",4.4,46118,5132,12999,16999,,https://www.flipkart.com/honor-10-lite-sky-blue-64-gb/p/itmfcskyfwjeaafh?pid=MOBFCG2TPAUWZNXG&srno=b_6_141&otracker=browse&lid=LSTMOBFCG2TPAUWZNXG3JUE3L&fm=organic&iid=9eecdced-8122-414e-9b50-b1db5085831c.MOBFCG2TPAUWZNXG.SEARCH&ssid=gpiji14kog0000001566802216977
142,"Honor 10 Lite (Midnight Black, 64 GB)",4.4,1972,182,14999,18999,,https://www.flipkart.com/honor-10-lite-midnight-black-64-gb/p/itmfcskyfwjeaafh?pid=MOBFCG2T3J2QVR97&srno=b_6_142&otracker=browse&lid=LSTMOBFCG2T3J2QVR97KUUVA5&fm=organic&iid=b2547cf0-5e3e-4b40-b1b5-c19381c9c19b.MOBFCG2T3J2QVR97.SEARCH&ssid=gpiji14kog0000001566802216977
143,"Realme C1 (Mirror Black, 16 GB)",4.4,380461,41569,6999,8990,,https://www.flipkart.com/realme-c1-mirror-black-16-gb/p/itmfdzj8h22gq6zu?pid=MOBF9CWSGX6DZKYK&srno=b_6_143&otracker=browse&lid=LSTMOBF9CWSGX6DZKYKTUEJWM&fm=organic&iid=8fbdab04-7718-48bd-bb04-bb73d75ba32c.MOBF9CWSGX6DZKYK.SEARCH&ssid=gpiji14kog0000001566802216977
144,"Realme C1 (Navy Blue, 16 GB)",4.4,380461,41569,6999,8990,,https://www.flipkart.com/realme-c1-navy-blue-16-gb/p/itmfdzj8h22gq6zu?pid=MOBF9CWSJAYDFXE9&srno=b_6_144&otracker=browse&lid=LSTMOBF9CWSJAYDFXE9P8FOOH&fm=organic&iid=d59a812b-3408-4924-918d-9c188ec29da4.MOBF9CWSJAYDFXE9.SEARCH&ssid=gpiji14kog0000001566802216977
145,"OPPO A5 (Diamond Blue, 32 GB)",4.3,4646,385,11990,15990,,https://www.flipkart.com/oppo-a5-diamond-blue-32-gb/p/itmf8dm8gktg5efp?pid=MOBF8DM8TGBHFGNN&srno=b_7_145&otracker=browse&lid=LSTMOBF8DM8TGBHFGNNDY37NA&fm=organic&iid=38c23c42-01e0-43de-993f-f79c2513538e.MOBF8DM8TGBHFGNN.SEARCH&ssid=r1no0dfxhc0000001566802219672
146,"OPPO A5 (Diamond Blue, 64 GB)",4.3,4646,385,9990,15990,,https://www.flipkart.com/oppo-a5-diamond-blue-64-gb/p/itmf8dm8gktg5efp?pid=MOBFFDHHJSMHCYTM&srno=b_7_146&otracker=browse&lid=LSTMOBFFDHHJSMHCYTM8TXIZ2&fm=organic&iid=13abbc8f-02e6-415f-a814-fc76e524a8e0.MOBFFDHHJSMHCYTM.SEARCH&ssid=r1no0dfxhc0000001566802219672
147,"Google Pixel 3 (Just Black, 128 GB)",4.6,970,149,58999,80000,,https://www.flipkart.com/google-pixel-3-just-black-128-gb/p/itmfbuyqxkruzg7j?pid=MOBF9GAQY3XD6VPW&srno=b_7_147&otracker=browse&lid=LSTMOBF9GAQY3XD6VPWFPOU7Z&fm=organic&iid=e8ef91f6-24c1-4f13-ab64-384d971489a8.MOBF9GAQY3XD6VPW.SEARCH&ssid=r1no0dfxhc0000001566802219672
148,"Realme 2 (Diamond Red, 32 GB)",4.5,450011,49269,9499,9990,,https://www.flipkart.com/realme-2-diamond-red-32-gb/p/itmf8maypywnh63w?pid=MOBF85SCEFJJG2GT&srno=b_7_148&otracker=browse&lid=LSTMOBF85SCEFJJG2GTA3UCMP&fm=organic&iid=657914c9-2355-4946-b31a-f4795967d114.MOBF85SCEFJJG2GT.SEARCH&ssid=r1no0dfxhc0000001566802219672
149,"Nokia 3.1 Plus (Charcoal Grey, 32 GB)",4.2,1801,216,8434,12999,,https://www.flipkart.com/nokia-3-1-plus-charcoal-grey-32-gb/p/itmfgffhfnf4jxcp?pid=MOBFGYGQDRGHZQSH&srno=b_7_149&otracker=browse&lid=LSTMOBFGYGQDRGHZQSHQXTX2S&fm=organic&iid=69a5c0f2-2cca-4c0a-8052-8432741be025.MOBFGYGQDRGHZQSH.SEARCH&ssid=r1no0dfxhc0000001566802219672
150,"Samsung Galaxy M30 (Gradation Blue, 64 GB)",4.4,1791,148,14960,16490,,https://www.flipkart.com/samsung-galaxy-m30-gradation-blue-64-gb/p/itmfehwz8b6bsvae?pid=MOBFEHSMHMYUMWYK&srno=b_7_150&otracker=browse&lid=LSTMOBFEHSMHMYUMWYKRNHGEA&fm=organic&iid=929d70f8-a3b6-4d61-866b-d86af0217efb.MOBFEHSMHMYUMWYK.SEARCH&ssid=r1no0dfxhc0000001566802219672
151,"Apple iPhone 8 Plus (Gold, 256 GB)",4.6,3145,347,62999,84900,,https://www.flipkart.com/apple-iphone-8-plus-gold-256-gb/p/itmexrgvagh8wkws?pid=MOBEXRGVSTEBWUZB&srno=b_7_151&otracker=browse&lid=LSTMOBEXRGVSTEBWUZB8MC6A2&fm=organic&iid=6847c77a-8f61-405f-800a-b3f013986983.MOBEXRGVSTEBWUZB.SEARCH&ssid=r1no0dfxhc0000001566802219672
152,"Itel A44 Power (Dark Grey, 8 GB)",4.1,98,13,3990,5999,,https://www.flipkart.com/itel-a44-power-dark-grey-8-gb/p/itmfe34yuswk8mch?pid=MOBFE3Y4XEDPG97P&srno=b_7_152&otracker=browse&lid=LSTMOBFE3Y4XEDPG97PR2ZCBP&fm=organic&iid=10d18ab4-fade-481d-86f7-53008855e5b0.MOBFE3Y4XEDPG97P.SEARCH&ssid=r1no0dfxhc0000001566802219672
153,"Apple iPhone 6s (Silver, 32 GB)",4.5,86263,8982,29799,29900,,https://www.flipkart.com/apple-iphone-6s-silver-32-gb/p/itmen2yyhbbky4nu?pid=MOBEN2YYDY9YZHFT&srno=b_7_153&otracker=browse&lid=LSTMOBEN2YYDY9YZHFTMT6VHO&fm=organic&iid=568ae25b-9ea1-43a6-8056-f1eda1bea642.MOBEN2YYDY9YZHFT.SEARCH&ssid=r1no0dfxhc0000001566802219672
154,"Redmi 6A (Rose Gold, 32 GB)",4.3,38733,2795,6999,,,https://www.flipkart.com/redmi-6a-rose-gold-32-gb/p/itmfggjrdnrmscwf?pid=MOBFAMZB7HFYJUFX&srno=b_7_154&otracker=browse&lid=LSTMOBFAMZB7HFYJUFXEMPT0V&fm=organic&iid=92629f7f-8b72-4dc4-be21-b7476b31dc2e.MOBFAMZB7HFYJUFX.SEARCH&ssid=r1no0dfxhc0000001566802219672
155,"Karbonn Vue 1 (Champagne, 8 GB)",4.1,95,9,3699,3990,,https://www.flipkart.com/karbonn-vue-1-champagne-8-gb/p/itmfeywxmjsybjqk?pid=MOBFEYTAN2GF6YD8&srno=b_7_155&otracker=browse&lid=LSTMOBFEYTAN2GF6YD8HJZX10&fm=organic&iid=dabad4da-cc47-4ea7-84f6-745f910a6851.MOBFEYTAN2GF6YD8.SEARCH&ssid=r1no0dfxhc0000001566802219672
156,"Redmi 6A (Rose Gold, 16 GB)",4.3,38733,2795,6299,6890,,https://www.flipkart.com/redmi-6a-rose-gold-16-gb/p/itmffvpt3c4zxe7w?pid=MOBF9N2YPNCX2CP7&srno=b_7_156&otracker=browse&lid=LSTMOBF9N2YPNCX2CP7SZRU2A&fm=organic&iid=7c0fa165-d85b-4b72-8bd9-b97a6ee01a62.MOBF9N2YPNCX2CP7.SEARCH&ssid=r1no0dfxhc0000001566802219672
157,"Apple iPhone XR (White, 128 GB)",4.6,2890,267,64999,81900,,https://www.flipkart.com/apple-iphone-xr-white-128-gb/p/itmf9z7zrz4tbhwm?pid=MOBF9Z7ZZY3HCDZZ&srno=b_7_157&otracker=browse&lid=LSTMOBF9Z7ZZY3HCDZZYYGEUW&fm=organic&iid=d467251c-1ac5-46c8-872f-0055e143de4b.MOBF9Z7ZZY3HCDZZ.SEARCH&ssid=r1no0dfxhc0000001566802219672
158,"Apple iPhone 8 (Silver, 64 GB)",4.6,2589,241,58999,59900,,https://www.flipkart.com/apple-iphone-8-silver-64-gb/p/itmexrgvsw7vedwq?pid=MOBEXRGVRZFCMMYD&srno=b_7_158&otracker=browse&lid=LSTMOBEXRGVRZFCMMYDA2PXEI&fm=organic&iid=77754adf-b317-476a-9293-b0863f0b875a.MOBEXRGVRZFCMMYD.SEARCH&ssid=r1no0dfxhc0000001566802219672
159,"Realme U1 (Ambitious Black, 64 GB)",4.4,4350,447,10439,11999,,https://www.flipkart.com/realme-u1-ambitious-black-64-gb/p/itmffvbsvazzrkrz?pid=MOBFFUMTBEBGQ4BE&srno=b_7_159&otracker=browse&lid=LSTMOBFFUMTBEBGQ4BEBTCMTN&fm=organic&iid=ec5aeac5-9eab-4769-b447-7d30e334e586.MOBFFUMTBEBGQ4BE.SEARCH&ssid=r1no0dfxhc0000001566802219672
160,"Realme U1 (Fiery Gold, 64 GB)",4.4,4350,447,11499,11999,,https://www.flipkart.com/realme-u1-fiery-gold-64-gb/p/itmffvbsvazzrkrz?pid=MOBFFUM9Y5HCZYFZ&srno=b_7_160&otracker=browse&lid=LSTMOBFFUM9Y5HCZYFZG73PDX&fm=organic&iid=8cb112c5-45ce-4f28-9f29-51a4f0496b5a.MOBFFUM9Y5HCZYFZ.SEARCH&ssid=r1no0dfxhc0000001566802219672
161,"Apple iPhone XR ((PRODUCT)RED, 128 GB)",4.6,2890,267,64999,81900,,https://www.flipkart.com/apple-iphone-xr-product-red-128-gb/p/itmf9z7zbkvjzegf?pid=MOBF9Z7ZHQC23PWQ&srno=b_7_161&otracker=browse&lid=LSTMOBF9Z7ZHQC23PWQUPEBQY&fm=organic&iid=f39cdfff-d322-4df3-9b73-90c12ee6a81e.MOBF9Z7ZHQC23PWQ.SEARCH&ssid=r1no0dfxhc0000001566802219672
162,"Samsung Galaxy A2 Core (Dark Gray, 16 GB)",4.1,1161,103,5290,5900,,https://www.flipkart.com/samsung-galaxy-a2-core-dark-gray-16-gb/p/itmffag4burrhapb?pid=MOBFFAG4EGT6HYZZ&srno=b_7_162&otracker=browse&lid=LSTMOBFFAG4EGT6HYZZRJSWGZ&fm=organic&iid=a950cb35-9cf2-4f6e-bc52-69eb0d408818.MOBFFAG4EGT6HYZZ.SEARCH&ssid=r1no0dfxhc0000001566802219672
163,"Apple iPhone 7 (Silver, 128 GB)",4.5,56809,6714,47999,49900,,https://www.flipkart.com/apple-iphone-7-silver-128-gb/p/itmen6darrpfrqdn?pid=MOBEMK62CMNPYBHN&srno=b_7_163&otracker=browse&lid=LSTMOBEMK62CMNPYBHNJI57HL&fm=organic&iid=a7142fb2-c0c2-4e8a-8285-5c21cfaf152e.MOBEMK62CMNPYBHN.SEARCH&ssid=r1no0dfxhc0000001566802219672
164,"Samsung Galaxy J6 Plus (Black, 64 GB)",4.3,4440,379,12990,13800,,https://www.flipkart.com/samsung-galaxy-j6-plus-black-64-gb/p/itmf94bxgyhuzx4y?pid=MOBF94BX8HBYHDFC&srno=b_7_164&otracker=browse&lid=LSTMOBF94BX8HBYHDFCKYBL59&fm=organic&iid=48b3e3f5-a855-4b2e-9ee0-33f35a790139.MOBF94BX8HBYHDFC.SEARCH&ssid=r1no0dfxhc0000001566802219672
165,"Mobiistar X1 Notch (Gradient Shine, 16 GB)",4.2,119,20,5999,6889,,https://www.flipkart.com/mobiistar-x1-notch-gradient-shine-16-gb/p/itmfcskxb93yvku3?pid=MOBFCSHWHTNHRWWP&srno=b_7_165&otracker=browse&lid=LSTMOBFCSHWHTNHRWWPXN4X3L&fm=organic&iid=9c64e5c8-cf25-42b0-b74d-dde856cdaa51.MOBFCSHWHTNHRWWP.SEARCH&ssid=r1no0dfxhc0000001566802219672
166,"Apple iPhone XR (Black, 64 GB)",4.6,2890,267,59999,76900,,https://www.flipkart.com/apple-iphone-xr-black-64-gb/p/itmf9z7zxu4uqyz2?pid=MOBF9Z7ZPHGV4GNH&srno=b_7_166&otracker=browse&lid=LSTMOBF9Z7ZPHGV4GNH9IFADQ&fm=organic&iid=1dec7a0a-d00e-4121-9c70-62451bf3b9c4.MOBF9Z7ZPHGV4GNH.SEARCH&ssid=r1no0dfxhc0000001566802219672
167,"Apple iPhone X (Space Gray, 64 GB)",4.6,8140,697,69999,91900,,https://www.flipkart.com/apple-iphone-x-space-gray-64-gb/p/itmexrgv6hctyrav?pid=MOBEXRGVCMGVCGGQ&srno=b_7_167&otracker=browse&lid=LSTMOBEXRGVCMGVCGGQFLD1LA&fm=organic&iid=0f70bd59-d603-4980-b5e2-decac12b6eb1.MOBEXRGVCMGVCGGQ.SEARCH&ssid=r1no0dfxhc0000001566802219672
168,"Redmi Go (Blue, 8 GB)",4.3,109388,9087,4499,5999,,https://www.flipkart.com/redmi-go-blue-8-gb/p/itmfeauufjjxcdrf?pid=MOBFDZQHJDX8M3E3&srno=b_7_168&otracker=browse&lid=LSTMOBFDZQHJDX8M3E3WWTRVX&fm=organic&iid=42ecc6d0-166a-4e49-839c-4322204ff020.MOBFDZQHJDX8M3E3.SEARCH&ssid=r1no0dfxhc0000001566802219672
169,"XOLO Era 4x (Gold, 16 GB)",4,544,85,4399,6199,,https://www.flipkart.com/xolo-era-4x-gold-16-gb/p/itmfdt23n2fmd9ep?pid=MOBFDS29CFCW2YBJ&srno=b_8_169&otracker=browse&lid=LSTMOBFDS29CFCW2YBJH2BVLT&fm=organic&iid=73c707b0-3375-43cd-9c3b-24ff2df6b6f1.MOBFDS29CFCW2YBJ.SEARCH&ssid=pa6bxkbte80000001566802222407
170,"OPPO F9 (Mist Black, 64 GB)",4.5,39076,4335,16990,21990,,https://www.flipkart.com/oppo-f9-mist-black-64-gb/p/itmf8whxzsyhhetm?pid=MOBF8WHXFRB2KPZH&srno=b_8_170&otracker=browse&lid=LSTMOBF8WHXFRB2KPZHSMA4IW&fm=organic&iid=6b0766fb-51b5-45f9-ad0c-c70ae2ecf407.MOBF8WHXFRB2KPZH.SEARCH&ssid=pa6bxkbte80000001566802222407
171,"Apple iPhone XR ((PRODUCT)RED, 64 GB)",4.6,2890,267,59999,76900,,https://www.flipkart.com/apple-iphone-xr-product-red-64-gb/p/itmf9z7zhydhtbn5?pid=MOBF9Z7ZRWGTX3FA&srno=b_8_171&otracker=browse&lid=LSTMOBF9Z7ZRWGTX3FAWC8NB0&fm=organic&iid=d16b3459-5717-4900-967c-b0ebea326496.MOBF9Z7ZRWGTX3FA.SEARCH&ssid=pa6bxkbte80000001566802222407
172,"Asus ZenFone Max M2 (Blue, 32 GB)",4.3,73826,9192,7499,12999,,https://www.flipkart.com/asus-zenfone-max-m2-blue-32-gb/p/itmfb22ghjtyxzg6?pid=MOBFB22GCGFSFMJB&srno=b_8_172&otracker=browse&lid=LSTMOBFB22GCGFSFMJBUNEAUR&fm=organic&iid=05e08fab-6b74-47ac-952d-fc256068fdff.MOBFB22GCGFSFMJB.SEARCH&ssid=pa6bxkbte80000001566802222407
173,"Samsung Galaxy J6 Plus (Red, 64 GB)",4.3,4440,379,12990,13800,,https://www.flipkart.com/samsung-galaxy-j6-plus-red-64-gb/p/itmf94bxfhs4sjzm?pid=MOBF94BXFS3WSHMG&srno=b_8_173&otracker=browse&lid=LSTMOBF94BXFS3WSHMGH59SRY&fm=organic&iid=9a03ce9d-09aa-4aea-95b8-a06b00eb24a2.MOBF94BXFS3WSHMG.SEARCH&ssid=pa6bxkbte80000001566802222407
174,"Samsung Galaxy A80 (Angel Gold, 128 GB)",4.4,73,7,47990,52000,,https://www.flipkart.com/samsung-galaxy-a80-angel-gold-128-gb/p/itmfghz2mpntzjzj?pid=MOBFGHZ2Y8GHZVEW&srno=b_8_174&otracker=browse&lid=LSTMOBFGHZ2Y8GHZVEWDLO7W8&fm=organic&iid=5e41653f-0787-42de-9a3b-ad1e86f24a30.MOBFGHZ2Y8GHZVEW.SEARCH&ssid=pa6bxkbte80000001566802222407
175,"Lava Z61 (Black, 16 GB)",4.1,2897,323,4999,6500,,https://www.flipkart.com/lava-z61-black-16-gb/p/itmf7xv554hydptu?pid=MOBF7XFRGT3DCTMH&srno=b_8_175&otracker=browse&lid=LSTMOBF7XFRGT3DCTMHLJWDYF&fm=organic&iid=2ebb7bd2-bab0-44c9-9498-58e8f2c4d060.MOBF7XFRGT3DCTMH.SEARCH&ssid=pa6bxkbte80000001566802222407
176,"Micromax Bharat 4 Diwali Edition (Matte Black, 8 GB)",4,102,8,4199,4999,,https://www.flipkart.com/micromax-bharat-4-diwali-matte-black-8-gb/p/itmfb289zzfed6gz?pid=MOBFB23UC3A23GZX&srno=b_8_176&otracker=browse&lid=LSTMOBFB23UC3A23GZXHPEG2H&fm=organic&iid=775a4b97-ea54-4fbe-a67a-b31033f93aec.MOBFB23UC3A23GZX.SEARCH&ssid=pa6bxkbte80000001566802222407
177,"Redmi Note 7 (Sapphire Blue, 64 GB)",4.5,158878,15124,11999,14999,,https://www.flipkart.com/redmi-note-7-sapphire-blue-64-gb/p/itmfdzvf8tptnezu?pid=MOBFDXZ3HJJZH3GG&srno=b_8_177&otracker=browse&lid=LSTMOBFDXZ3HJJZH3GGXELUJI&fm=organic&iid=6f95fa1b-dc4f-454a-91b8-426ca706ef71.MOBFDXZ3HJJZH3GG.SEARCH&ssid=pa6bxkbte80000001566802222407
178,"Apple iPhone XR (Blue, 64 GB)",4.6,2890,267,59999,76900,,https://www.flipkart.com/apple-iphone-xr-blue-64-gb/p/itmf9z7z4dgvug4h?pid=MOBF9Z7ZPZDS7RKH&srno=b_8_178&otracker=browse&lid=LSTMOBF9Z7ZPZDS7RKHAHDXLO&fm=organic&iid=8a015555-bc8e-4b0e-a100-e1133ae4acd0.MOBF9Z7ZPZDS7RKH.SEARCH&ssid=pa6bxkbte80000001566802222407
