Rank,Product_name,Ratings,Num_ratings,Num_reviews,DP,MRP,Remarks,Link
279,"Panasonic P55 Max (Champagne Gold, 16 GB)",3.8,14675,3093,8499,,,https://www.flipkart.com/panasonic-p55-max-champagne-gold-16-gb/p/itmevkgw4hz8xedg?pid=MOBEVKGWPP9ZJEQG&srno=b_12_279&otracker=browse&lid=LSTMOBEVKGWPP9ZJEQGSL6I1S&fm=organic&iid=2fb1a252-9532-42a6-8331-ade65e981071.MOBEVKGWPP9ZJEQG.SEARCH&ssid=s7ganeovow0000001566802377518
280,"Samsung Galaxy A3 (Champagne Gold, 16 GB)",4,1735,220,8190,,,https://www.flipkart.com/samsung-galaxy-a3-champagne-gold-16-gb/p/itme3xz9sxdpnqzr?pid=MOBE3XZ7ZKRJZWSG&srno=b_12_280&otracker=browse&lid=LSTMOBE3XZ7ZKRJZWSGKL9OCE&fm=organic&iid=a159c038-9dda-4344-980e-5fe322cc1100.MOBE3XZ7ZKRJZWSG.SEARCH&ssid=s7ganeovow0000001566802377518
281,"Redmi K20 Pro (Glacier Blue, 256 GB)",4.6,4101,750,30999,31999,,https://www.flipkart.com/redmi-k20-pro-glacier-blue-256-gb/p/itmfgfjtzdd4tvsj?pid=MOBFG7UYVZY4BFWN&srno=b_12_281&otracker=browse&lid=LSTMOBFG7UYVZY4BFWNJDUIBW&fm=organic&iid=747eec1a-140d-4892-b62f-d2a6124f4c86.MOBFG7UYVZY4BFWN.SEARCH&ssid=s7ganeovow0000001566802377518
282,"Lava Iris Atom X (Black, 512 MB)",3.2,1793,251,1999,,,https://www.flipkart.com/lava-iris-atom-x-black-512-mb/p/itmeuyd8dd9kstzt?pid=MOBEE84ERB98GXCE&srno=b_12_282&otracker=browse&lid=LSTMOBEE84ERB98GXCEVZK62L&fm=organic&iid=9676dfbd-6de6-4291-a488-5871076e1b55.MOBEE84ERB98GXCE.SEARCH&ssid=s7ganeovow0000001566802377518
283,"Samsung Galaxy J2 - 2016 (Black, 8 GB)",4,3266,663,6990,,,https://www.flipkart.com/samsung-galaxy-j2-2016-black-8-gb/p/itmeheuhgpdthrey?pid=MOBEHEUH4HYRT7TZ&srno=b_12_283&otracker=browse&lid=LSTMOBEHEUH4HYRT7TZ5LVWKS&fm=organic&iid=6b8a483c-e6ab-4b3b-b8d2-691ffc722c15.MOBEHEUH4HYRT7TZ.SEARCH&ssid=s7ganeovow0000001566802377518
284,"Samsung Galaxy S8 Plus (Midnight Black, 64 GB)",4.6,1969,343,53990,,,https://www.flipkart.com/samsung-galaxy-s8-plus-midnight-black-64-gb/p/itmethrymujayh4y?pid=MOBESYUWPQW5ZQWV&srno=b_12_284&otracker=browse&lid=LSTMOBESYUWPQW5ZQWVSE6W9I&fm=organic&iid=4ddb7679-b999-4553-899d-98be6296f3d8.MOBESYUWPQW5ZQWV.SEARCH&ssid=s7ganeovow0000001566802377518
285,"Samsung Galaxy E7 (Blue, 16 GB)",4.3,1368,207,17050,,,https://www.flipkart.com/samsung-galaxy-e7-blue-16-gb/p/itme9w9tjbyreqns?pid=MOBE3UN6WVPRFCZM&srno=b_12_285&otracker=browse&lid=LSTMOBE3UN6WVPRFCZMIDH66D&fm=organic&iid=a44055b3-7511-467f-b389-9adf1f0d1942.MOBE3UN6WVPRFCZM.SEARCH&ssid=s7ganeovow0000001566802377518
286,"Samsung Galaxy A5 (Black, 16 GB)",4.1,1917,368,14490,,,https://www.flipkart.com/samsung-galaxy-a5-black-16-gb/p/itmf3xj5zufwfzgb?pid=MOBEGYPDKJVFUJNC&srno=b_12_286&otracker=browse&lid=LSTMOBEGYPDKJVFUJNCU8CDJM&fm=organic&iid=bf684383-c013-43a1-9950-80de1b065f27.MOBEGYPDKJVFUJNC.SEARCH&ssid=s7ganeovow0000001566802377518
287,"Vivo V9 Youth (Black, 32 GB)",4.4,25611,2873,16990,19990,,https://www.flipkart.com/vivo-v9-youth-black-32-gb/p/itmf4d94cemugsug?pid=MOBF4D93ZUP926YK&srno=b_12_287&otracker=browse&lid=LSTMOBF4D93ZUP926YKCNBZXE&fm=organic&iid=59d48899-aee8-415e-9693-4eba07b47156.MOBF4D93ZUP926YK.SEARCH&ssid=s7ganeovow0000001566802377518
288,"Samsung Galaxy A5 (Pearl White, 16 GB)",4.1,1917,368,16490,,,https://www.flipkart.com/samsung-galaxy-a5-pearl-white-16-gb/p/itme3xz9znzwhujw?pid=MOBE3XZ7C3NYWNHZ&srno=b_12_288&otracker=browse&lid=LSTMOBE3XZ7C3NYWNHZVAA1J0&fm=organic&iid=d3fa88d5-06d7-4e2f-b676-fb873c438787.MOBE3XZ7C3NYWNHZ.SEARCH&ssid=s7ganeovow0000001566802377518
289,"Vivo V15 Pro (Ruby Red, 128 GB)",4.5,18160,1786,23990,32990,,https://www.flipkart.com/vivo-v15-pro-ruby-red-128-gb/p/itmffmh3damhbuga?pid=MOBFDHVQXCDJFDHN&srno=b_13_289&otracker=browse&lid=LSTMOBFDHVQXCDJFDHNF0DHHQ&fm=organic&iid=3b71ef72-afa3-4687-8444-f7c3ad14bd31.MOBFDHVQXCDJFDHN.SEARCH&ssid=p4cp6cmbq80000001566802380465
290,"Vivo V15 Pro (Ruby Red, 128 GB)",4.5,1681,140,26990,34990,,https://www.flipkart.com/vivo-v15-pro-ruby-red-128-gb/p/itmffmh3damhbuga?pid=MOBFG8X7KU2BDCTA&srno=b_13_290&otracker=browse&lid=LSTMOBFG8X7KU2BDCTA5EITFS&fm=organic&iid=6b931707-4784-4393-a16d-cb882da03b18.MOBFG8X7KU2BDCTA.SEARCH&ssid=p4cp6cmbq80000001566802380465
291,"Micromax Unite 3 (White, 8 GB)",4,3393,304,3999,,,https://www.flipkart.com/micromax-unite-3-white-8-gb/p/itmeuydaszgagyyx?pid=MOBE7B5BCN4NHHBU&srno=b_13_291&otracker=browse&lid=LSTMOBE7B5BCN4NHHBUFVRSXG&fm=organic&iid=ca5311b3-b247-40e1-852d-4796c4f7f2d2.MOBE7B5BCN4NHHBU.SEARCH&ssid=p4cp6cmbq80000001566802380465
292,"Spice K601 (Gold, 16 GB)",4,162,19,5049,,,https://www.flipkart.com/spice-k601-gold-16-gb/p/itmf99mckx2yy5pk?pid=MOBF98TDBYDGKXE9&srno=b_13_292&otracker=browse&lid=LSTMOBF98TDBYDGKXE98MS5XL&fm=organic&iid=9b3220b3-6882-46f6-97cc-a9272ab9e015.MOBF98TDBYDGKXE9.SEARCH&ssid=p4cp6cmbq80000001566802380465
293,"Asus ZenFone Lite L1 (Gold, 16 GB)",4.2,115994,15677,4999,6999,,https://www.flipkart.com/asus-zenfone-lite-l1-gold-16-gb/p/itmf9fgsvphshzth?pid=MOBF9FGSGSKUKN5P&srno=b_13_293&otracker=browse&lid=LSTMOBF9FGSGSKUKN5PRZCMVI&fm=organic&iid=4f6e4648-a219-4fcf-92d9-bd5a3726697a.MOBF9FGSGSKUKN5P.SEARCH&ssid=p4cp6cmbq80000001566802380465
294,"Vivo V9 Pro (Nebula Purple, 64 GB)",4.5,34517,2830,14990,17990,,https://www.flipkart.com/vivo-v9-pro-nebula-purple-64-gb/p/itmfcwyztpfuwg8y?pid=MOBFAFZZYZHQ4RNH&srno=b_13_294&otracker=browse&lid=LSTMOBFAFZZYZHQ4RNHV6GLQZ&fm=organic&iid=a9c2b2a4-f1cb-482f-868b-4596b00d3fed.MOBFAFZZYZHQ4RNH.SEARCH&ssid=p4cp6cmbq80000001566802380465
295,"Samsung Galaxy J2 (Black, 8 GB)",4.1,19432,2246,7400,,,https://www.flipkart.com/samsung-galaxy-j2-black-8-gb/p/itmedwngsppfrykr?pid=MOBEBFQE8UEKCYSD&srno=b_13_295&otracker=browse&lid=LSTMOBEBFQE8UEKCYSDJTOID3&fm=organic&iid=9d2e02d8-0a6e-4c21-82c2-fc98918fa27c.MOBEBFQE8UEKCYSD.SEARCH&ssid=p4cp6cmbq80000001566802380465
296,"Apple iPhone 8 Plus (Silver, 256 GB)",4.6,3145,347,62999,84900,,https://www.flipkart.com/apple-iphone-8-plus-silver-256-gb/p/itmexrgvxatuyrqw?pid=MOBEXRGVGETABXWZ&srno=b_13_296&otracker=browse&lid=LSTMOBEXRGVGETABXWZJ0ZD9D&fm=organic&iid=2f9911e4-ea46-4d32-9df3-b426a538034a.MOBEXRGVGETABXWZ.SEARCH&ssid=p4cp6cmbq80000001566802380465
297,"Panasonic P110 (Blue, 16 GB)",4,10030,1135,3999,4999,,https://www.flipkart.com/panasonic-p110-blue-16-gb/p/itmfdxk6ngvprrsq?pid=MOBFDXK6XNMFZAUZ&srno=b_13_297&otracker=browse&lid=LSTMOBFDXK6XNMFZAUZ88RD6U&fm=organic&iid=a7c91e7f-0433-49da-9ae8-5b465a14b1ee.MOBFDXK6XNMFZAUZ.SEARCH&ssid=p4cp6cmbq80000001566802380465
298,"Honor 10 Lite (Sapphire Blue, 64 GB)",4.4,1972,182,12999,18999,,https://www.flipkart.com/honor-10-lite-sapphire-blue-64-gb/p/itmfcskyfwjeaafh?pid=MOBFCG2TH5GMGC26&srno=b_13_298&otracker=browse&lid=LSTMOBFCG2TH5GMGC26JFE8FC&fm=organic&iid=243b3fa8-9a32-4fe4-a281-26fd293dbe98.MOBFCG2TH5GMGC26.SEARCH&ssid=p4cp6cmbq80000001566802380465
299,"Honor 10 Lite (Midnight Black, 32 GB)",4.3,7885,834,8999,13999,,https://www.flipkart.com/honor-10-lite-midnight-black-32-gb/p/itmfcskyfwjeaafh?pid=MOBFEMY3GVMZPGFK&srno=b_13_299&otracker=browse&lid=LSTMOBFEMY3GVMZPGFK28GQTB&fm=organic&iid=0a7cf7bf-f229-43a9-ab99-e7d8562fa88e.MOBFEMY3GVMZPGFK.SEARCH&ssid=p4cp6cmbq80000001566802380465
300,"OPPO F11 Pro (Thunder Black, 128 GB)",4.4,19220,1966,21990,29990,,https://www.flipkart.com/oppo-f11-pro-thunder-black-128-gb/p/itmfe6k2gurv2a3p?pid=MOBFG9WZ3D5KMAUX&srno=b_13_300&otracker=browse&lid=LSTMOBFG9WZ3D5KMAUX5XFFCC&fm=organic&iid=7f28624a-7e60-4b77-9ed1-dfe3de3551f8.MOBFG9WZ3D5KMAUX.SEARCH&ssid=p4cp6cmbq80000001566802380465
301,"OPPO F11 Pro (Aurora Green, 64 GB)",4.4,19220,1966,20990,28990,,https://www.flipkart.com/oppo-f11-pro-aurora-green-64-gb/p/itmfe6k2gurv2a3p?pid=MOBFE6KFGD6YT27Z&srno=b_13_301&otracker=browse&lid=LSTMOBFE6KFGD6YT27ZCHQH7H&fm=organic&iid=286d44e3-d8e7-4237-ba79-b8fa563de4e1.MOBFE6KFGD6YT27Z.SEARCH&ssid=p4cp6cmbq80000001566802380465
302,"OPPO F11 Pro (Aurora Green, 128 GB)",4.4,19220,1966,21990,29990,,https://www.flipkart.com/oppo-f11-pro-aurora-green-128-gb/p/itmfe6k2gurv2a3p?pid=MOBFG9WZGHSPTFPV&srno=b_13_302&otracker=browse&lid=LSTMOBFG9WZGHSPTFPVFDEUNY&fm=organic&iid=b103ea75-72a7-46f0-903d-fb168858f857.MOBFG9WZGHSPTFPV.SEARCH&ssid=p4cp6cmbq80000001566802380465
303,"OPPO F11 Pro (Thunder Black, 64 GB)",4.4,19220,1966,20990,28990,,https://www.flipkart.com/oppo-f11-pro-thunder-black-64-gb/p/itmfe6k2gurv2a3p?pid=MOBFE6K2KQDSWAM8&srno=b_13_303&otracker=browse&lid=LSTMOBFE6K2KQDSWAM8CY2ZL4&fm=organic&iid=77469c14-9002-4596-8340-17cab4a23ae5.MOBFE6K2KQDSWAM8.SEARCH&ssid=p4cp6cmbq80000001566802380465
304,"Yu Yureka S (Graphite Grey, 16 GB)",3.6,848,209,5699,,,https://www.flipkart.com/yu-yureka-s-graphite-grey-16-gb/p/itmemhjstcqqz9a5?pid=MOBEMHJSJ6QTVN7R&srno=b_13_304&otracker=browse&lid=LSTMOBEMHJSJ6QTVN7RO4TOP5&fm=organic&iid=6b28a15d-5bc4-4128-8b58-c7b749086eac.MOBEMHJSJ6QTVN7R.SEARCH&ssid=p4cp6cmbq80000001566802380465
305,"Samsung Galaxy Note 9 (Ocean Blue, 128 GB)",4.6,1835,242,73600,,,https://www.flipkart.com/samsung-galaxy-note-9-ocean-blue-128-gb/p/itmf7x9z6fas7ghw?pid=MOBF7HXT4JNEEPV3&srno=b_13_305&otracker=browse&lid=LSTMOBF7HXT4JNEEPV3VSWFIO&fm=organic&iid=7b64ef55-badd-433f-9107-602dd5eac96c.MOBF7HXT4JNEEPV3.SEARCH&ssid=p4cp6cmbq80000001566802380465
306,"Samsung Galaxy A7 2016 Edition (White, 16 GB)",4.1,1513,388,17490,,,https://www.flipkart.com/samsung-galaxy-a7-2016-white-16-gb/p/itmegyzxy6dynged?pid=MOBEGYZXXD3WYJMJ&srno=b_13_306&otracker=browse&lid=LSTMOBEGYZXXD3WYJMJU5OWBG&fm=organic&iid=a9a565c9-291d-4397-a79b-01b7be5a91ca.MOBEGYZXXD3WYJMJ.SEARCH&ssid=p4cp6cmbq80000001566802380465
307,"Samsung Galaxy J1 (4G) (Gold, 8 GB)",4,1573,258,7550,,,https://www.flipkart.com/samsung-galaxy-j1-4g-gold-8-gb/p/itmeq4s4phfj49re?pid=MOBEQ4S4PKGV8YTR&srno=b_13_307&otracker=browse&lid=LSTMOBEQ4S4PKGV8YTRNGFYDC&fm=organic&iid=3b8a7d33-dba5-4adc-a6ec-3185eabd954b.MOBEQ4S4PKGV8YTR.SEARCH&ssid=p4cp6cmbq80000001566802380465
308,"Apple iPhone XS (Space Grey, 256 GB)",4.7,780,102,114900,,,https://www.flipkart.com/apple-iphone-xs-space-grey-256-gb/p/itmf944ekrw6mgzf?pid=MOBF944EWY4DHWUD&srno=b_13_308&otracker=browse&lid=LSTMOBF944EWY4DHWUDM6WKZC&fm=organic&iid=7b65f51f-1348-460d-adcc-70aaf9eed2fd.MOBF944EWY4DHWUD.SEARCH&ssid=p4cp6cmbq80000001566802380465
309,"Asus Zenfone Go 4.5 LTE (Red, 8 GB)",3.6,519,70,7499,,,https://www.flipkart.com/asus-zenfone-go-4-5-lte-red-8-gb/p/itmepjtdkbhscxwh?pid=MOBEPJTDMS9MVHWA&srno=b_13_309&otracker=browse&lid=LSTMOBEPJTDMS9MVHWAY01Z4X&fm=organic&iid=e47c8cf3-0f01-4bcd-ac38-9fd662618a3d.MOBEPJTDMS9MVHWA.SEARCH&ssid=p4cp6cmbq80000001566802380465
310,"Samsung Galaxy J2 Ace (Silver, 8 GB)",4.1,1164,212,8090,,,https://www.flipkart.com/samsung-galaxy-j2-ace-silver-8-gb/p/itmeqbfsxhr9hgxq?pid=MOBEQBFSFJAYZAZA&srno=b_13_310&otracker=browse&lid=LSTMOBEQBFSFJAYZAZANW81QM&fm=organic&iid=a0db9869-c67e-4fd5-9d01-8ba7131e3bf0.MOBEQBFSFJAYZAZA.SEARCH&ssid=p4cp6cmbq80000001566802380465
311,"Samsung Galaxy J5 (Black, 8 GB)",4.3,23033,2285,7990,,,https://www.flipkart.com/samsung-galaxy-j5-black-8-gb/p/itme9c8d6msfxnfz?pid=MOBE93GWZDT9YMGD&srno=b_13_311&otracker=browse&lid=LSTMOBE93GWZDT9YMGDTPMPFB&fm=organic&iid=dce2ff1a-53a0-4820-85c1-98bf885c731c.MOBE93GWZDT9YMGD.SEARCH&ssid=p4cp6cmbq80000001566802380465
312,"Samsung Galaxy S9 (Lilac Purple, 64 GB)",4.6,1448,256,57900,,,https://www.flipkart.com/samsung-galaxy-s9-lilac-purple-64-gb/p/itmf33a6uegzh5r4?pid=MOBF2VWVGHQXYSPW&srno=b_13_312&otracker=browse&lid=LSTMOBF2VWVGHQXYSPWDOOGLA&fm=organic&iid=3afe100c-3b18-41be-9a82-e590eeab798f.MOBF2VWVGHQXYSPW.SEARCH&ssid=p4cp6cmbq80000001566802380465
313,"Samsung Galaxy A7 2016 Edition (Gold, 16 GB)",4.1,1513,388,17490,,,https://www.flipkart.com/samsung-galaxy-a7-2016-gold-16-gb/p/itmeg76yvsfst5j5?pid=MOBEG76Y6RZEJHTM&srno=b_14_313&otracker=browse&lid=LSTMOBEG76Y6RZEJHTMUE9X76&fm=organic&iid=c5e7be04-f03f-4505-9b77-4c02441c5534.MOBEG76Y6RZEJHTM.SEARCH&ssid=h932czkt8g0000001566802384621
314,"Realme 1 (Diamond Black, 128 GB)",4.3,306,36,13980,14999,,https://www.flipkart.com/realme-1-diamond-black-128-gb/p/itmfczfpbfgxfj9v?pid=MOBFCY2WKVSFWWQZ&srno=b_14_314&otracker=browse&lid=LSTMOBFCY2WKVSFWWQZDVIOBE&fm=organic&iid=b76e2c3c-08d7-4189-98d4-37f020da7bbd.MOBFCY2WKVSFWWQZ.SEARCH&ssid=h932czkt8g0000001566802384621
315,"Moto E5 (Grey/Flash Gray, 16 GB)",4.3,1835,157,5999,10999,,https://www.flipkart.com/moto-e5-grey-flash-gray-16-gb/p/itmf6nfxhunmrhfb?pid=MOBF6N69FTFY8TAW&srno=b_14_315&otracker=browse&lid=LSTMOBF6N69FTFY8TAWDCWM0U&fm=organic&iid=9931e7ac-803f-4d6b-84b4-1f189ba7a6b9.MOBF6N69FTFY8TAW.SEARCH&ssid=h932czkt8g0000001566802384621
316,"Samsung Galaxy A8 (Gold, 32 GB)",4.2,1194,242,25990,,,https://www.flipkart.com/samsung-galaxy-a8-gold-32-gb/p/itme9yntev8ptq8u?pid=MOBE9YNTHPHFRM62&srno=b_14_316&otracker=browse&lid=LSTMOBE9YNTHPHFRM62IFLVVW&fm=organic&iid=28025dae-becb-482f-8b3f-5b3cde85e09d.MOBE9YNTHPHFRM62.SEARCH&ssid=h932czkt8g0000001566802384621
317,"Samsung Galaxy A5-2017 (Black Sky, 32 GB)",4.1,629,180,22900,,,https://www.flipkart.com/samsung-galaxy-a5-2017-black-sky-32-gb/p/itmes42jabgef63n?pid=MOBES42JH3XAHUZZ&srno=b_14_317&otracker=browse&lid=LSTMOBES42JH3XAHUZZMXPRIX&fm=organic&iid=9214d61a-02e0-4e85-a9b5-617b6708f607.MOBES42JH3XAHUZZ.SEARCH&ssid=h932czkt8g0000001566802384621
318,"Lenovo K9 (Black, 32 GB)",4.1,11089,1286,6999,9999,,https://www.flipkart.com/lenovo-k9-black-32-gb/p/itmf9wa8bfrfudez?pid=MOBF9WA8B3SNHU8Y&srno=b_14_318&otracker=browse&lid=LSTMOBF9WA8B3SNHU8YGK8X5O&fm=organic&iid=bc2f90a8-0481-4be2-9afe-9fd0a15c7ad1.MOBF9WA8B3SNHU8Y.SEARCH&ssid=h932czkt8g0000001566802384621
319,"Apple iPhone SE (Gold, 128 GB)",4.5,190,29,28490,,,https://www.flipkart.com/apple-iphone-se-gold-128-gb/p/itmew5dnutdwvy3h?pid=MOBEW5DNR3AJJQ3B&srno=b_14_319&otracker=browse&lid=LSTMOBEW5DNR3AJJQ3BJ2YWNP&fm=organic&iid=43055bb7-4fe5-4433-8b16-2fd45d393694.MOBEW5DNR3AJJQ3B.SEARCH&ssid=h932czkt8g0000001566802384621
320,"Samsung Galaxy On Nxt (Black, 32 GB)",4.3,352582,55453,15900,,,https://www.flipkart.com/samsung-galaxy-nxt-black-32-gb/p/itmemzd4byrufyu7?pid=MOBEMZD4G83T5HKZ&srno=b_14_320&otracker=browse&lid=LSTMOBEMZD4G83T5HKZVMFKK6&fm=organic&iid=5caea8e6-c379-4b51-8b40-1b74b12f37fe.MOBEMZD4G83T5HKZ.SEARCH&ssid=h932czkt8g0000001566802384621
321,"Samsung Galaxy On5 (Gold, 8 GB)",4.2,216080,27057,6990,8990,,https://www.flipkart.com/samsung-galaxy-on5-gold-8-gb/p/itmedhx3uy3qsfks?pid=MOBECCA5FHQD43KA&srno=b_14_321&otracker=browse&lid=LSTMOBECCA5FHQD43KAK2QMJD&fm=organic&iid=becbaeb4-b44b-4b38-b4d0-54d5f0c774cd.MOBECCA5FHQD43KA.SEARCH&ssid=h932czkt8g0000001566802384621
322,"OPPO F5 Youth (Gold, 32 GB)",4.3,7496,1137,14990,17990,,https://www.flipkart.com/oppo-f5-youth-gold-32-gb/p/itmfybdzm3gftnd5?pid=MOBFYBDZNYTYDZXQ&srno=b_14_322&otracker=browse&lid=LSTMOBFYBDZNYTYDZXQP16LVG&fm=organic&iid=2a516df2-a935-4dd6-a343-1abe17102449.MOBFYBDZNYTYDZXQ.SEARCH&ssid=h932czkt8g0000001566802384621
323,"OPPO F5 Youth (Black, 32 GB)",4.3,7496,1137,14990,17990,,https://www.flipkart.com/oppo-f5-youth-black-32-gb/p/itmfybdzm3gftnd5?pid=MOBFYBDZKRYTVRPB&srno=b_14_323&otracker=browse&lid=LSTMOBFYBDZKRYTVRPBYNKACC&fm=organic&iid=c53e046c-e89f-4111-a506-107600226eb5.MOBFYBDZKRYTVRPB.SEARCH&ssid=h932czkt8g0000001566802384621
324,"Cloudfone Special Edition (White, 16 GB)",3,25,7,3499,,,https://www.flipkart.com/cloudfone-special-white-16-gb/p/itmehzvkxhuexeuq?pid=MOBEHZVKXGYHVHMF&srno=b_14_324&otracker=browse&lid=LSTMOBEHZVKXGYHVHMF8O04HJ&fm=organic&iid=c86e8a56-efa2-4919-bc3c-045530deb70a.MOBEHZVKXGYHVHMF.SEARCH&ssid=h932czkt8g0000001566802384621
325,"Moto E5 Plus (Fine Gold, 32 GB)",4.2,28434,2768,7999,11999,,https://www.flipkart.com/moto-e5-plus-fine-gold-32-gb/p/itmf72ug9znghsz3?pid=MOBF7YTCXNAGRGYH&srno=b_14_325&otracker=browse&lid=LSTMOBF7YTCXNAGRGYHKFKZUK&fm=organic&iid=f107a525-a5f3-48dc-889c-7719aed7c90c.MOBF7YTCXNAGRGYH.SEARCH&ssid=h932czkt8g0000001566802384621
326,"Kingstar i15 (Black, 8 GB)",3.1,69,21,2999,,,https://www.flipkart.com/kingstar-i15-black-8-gb/p/itmej2a6yugxnqrz?pid=MOBEJ2A6UHKGKXKY&srno=b_14_326&otracker=browse&lid=LSTMOBEJ2A6UHKGKXKYHMMHH4&fm=organic&iid=48af1266-b68d-44aa-9bf6-38ef6c0d61a9.MOBEJ2A6UHKGKXKY.SEARCH&ssid=h932czkt8g0000001566802384621
327,"Honor 9i (Graphite Black, 64 GB)",4.3,59522,9550,13900,17990,,https://www.flipkart.com/honor-9i-graphite-black-64-gb/p/itmexnp94kcvdnqw?pid=MOBEXNP98SPYXR4J&srno=b_14_327&otracker=browse&lid=LSTMOBEXNP98SPYXR4JJ8JH2U&fm=organic&iid=c69f5e0e-475b-4dbb-a149-b5244ff1c383.MOBEXNP98SPYXR4J.SEARCH&ssid=h932czkt8g0000001566802384621
328,"Redmi 5 (Lake Blue, 64 GB)",4.3,2431,176,8314,11999,,https://www.flipkart.com/redmi-5-lake-blue-64-gb/p/itmf9gjw8gy9vfv3?pid=MOBFGW6NCGYUFTYU&srno=b_14_328&otracker=browse&lid=LSTMOBFGW6NCGYUFTYU9ECTV3&fm=organic&iid=5c683a8e-7b77-4976-be9f-a11d0cd236a7.MOBFGW6NCGYUFTYU.SEARCH&ssid=h932czkt8g0000001566802384621
329,"Vivo Y12 (Burgundy Red, 32 GB)",4.4,675,47,12490,14990,,https://www.flipkart.com/vivo-y12-burgundy-red-32-gb/p/itmfhyjvucp5mueg?pid=MOBFHYJVQEFHBTGM&srno=b_14_329&otracker=browse&lid=LSTMOBFHYJVQEFHBTGMYETXUM&fm=organic&iid=7f8655a8-3d2a-4e8b-97c6-7c0c9082cc9e.MOBFHYJVQEFHBTGM.SEARCH&ssid=h932czkt8g0000001566802384621
330,"Phonemax Mars X (Gold, 8 GB)",3.7,30,6,3199,,,https://www.flipkart.com/phonemax-mars-x-gold-8-gb/p/itmex9cbuhzw2zus?pid=MOBEX9CBPXMQJA8R&srno=b_14_330&otracker=browse&lid=LSTMOBEX9CBPXMQJA8R5BGEYT&fm=organic&iid=ac799509-ed9c-4d19-b5d1-99ae03a4a98f.MOBEX9CBPXMQJA8R.SEARCH&ssid=h932czkt8g0000001566802384621
331,"Samsung Galaxy S9 Plus (Lilac Purple, 128 GB)",4.7,3109,558,68900,,,https://www.flipkart.com/samsung-galaxy-s9-plus-lilac-purple-128-gb/p/itmf3qq3tgwv2bez?pid=MOBF3QNQU6V5SKRW&srno=b_14_331&otracker=browse&lid=LSTMOBF3QNQU6V5SKRWDEIFO6&fm=organic&iid=0bc10fae-b042-41d3-82d0-e9c28107b5ea.MOBF3QNQU6V5SKRW.SEARCH&ssid=h932czkt8g0000001566802384621
332,"Samsung Galaxy J2 (Gold, 8 GB)",4.1,19432,2246,7400,,,https://www.flipkart.com/samsung-galaxy-j2-gold-8-gb/p/itmedwnguwumpdwg?pid=MOBEBFQEAFUN9F5E&srno=b_14_332&otracker=browse&lid=LSTMOBEBFQEAFUN9F5EG772WP&fm=organic&iid=841227f8-2065-48dd-8edc-8620052304a1.MOBEBFQEAFUN9F5E.SEARCH&ssid=h932czkt8g0000001566802384621
333,"Samsung Galaxy On5 (Black, 8 GB)",4.2,216080,27057,6990,8990,,https://www.flipkart.com/samsung-galaxy-on5-black-8-gb/p/itmekszmsqgpgygy?pid=MOBECCA5BJUVUGNP&srno=b_14_333&otracker=browse&lid=LSTMOBECCA5BJUVUGNPDS5F73&fm=organic&iid=5760641e-65b7-4c3b-bd92-12097808e316.MOBECCA5BJUVUGNP.SEARCH&ssid=h932czkt8g0000001566802384621
334,"Apple iPhone 6s Plus (Gold, 32 GB)",4.4,18047,2370,33999,34900,,https://www.flipkart.com/apple-iphone-6s-plus-gold-32-gb/p/itmen2yyeftbdt2y?pid=MOBEN2YY9PHNXRNZ&srno=b_14_334&otracker=browse&lid=LSTMOBEN2YY9PHNXRNZV3S7LI&fm=organic&iid=79c0cff3-0cb1-494d-a573-f387853a3c06.MOBEN2YY9PHNXRNZ.SEARCH&ssid=h932czkt8g0000001566802384621
335,"Google Pixel XL (Quite Black, 32 GB)",4.5,1272,281,39990,,,https://www.flipkart.com/google-pixel-xl-quite-black-32-gb/p/itmemv9svs7smgd3?pid=MOBEMV9SF9MFFYFE&srno=b_14_335&otracker=browse&lid=LSTMOBEMV9SF9MFFYFED95NYG&fm=organic&iid=5c49890e-3165-4daf-a240-8f41d5cbc0be.MOBEMV9SF9MFFYFE.SEARCH&ssid=h932czkt8g0000001566802384621
336,"Redmi Y3 (Elegant Blue, 32 GB)",4.3,3823,282,9184,11999,,https://www.flipkart.com/redmi-y3-elegant-blue-32-gb/p/itmfhjdfnedmrgaz?pid=MOBFFWJWDRT2GWWG&srno=b_14_336&otracker=browse&lid=LSTMOBFFWJWDRT2GWWGUZCDFY&fm=organic&iid=86c24d55-83bb-4530-b53b-a7335aca9aa8.MOBFFWJWDRT2GWWG.SEARCH&ssid=h932czkt8g0000001566802384621
337,"Asus ZenFone Max M2 (Silver, 64 GB)",4.3,16630,1815,9499,14999,,https://www.flipkart.com/asus-zenfone-max-m2-silver-64-gb/p/itmfdwgbzkrpfw7m?pid=MOBFDWGBMTZUNGNG&srno=b_15_337&otracker=browse&lid=LSTMOBFDWGBMTZUNGNGQNDDLS&fm=organic&iid=9b2b4cc6-5bc8-453e-b482-20e2c9413de4.MOBFDWGBMTZUNGNG.SEARCH&ssid=avenq3qim80000001566802388193
