Rank,Product_name,Ratings,Num_ratings,Num_reviews,DP,MRP,Remarks,Link
415,"InFocus Vision 3 (Midnight Black, 32 GB)",3.9,827,92,9190,,,https://www.flipkart.com/infocus-vision-3-midnight-black-32-gb/p/itmfbv6zhytetgfz?pid=MOBF3HHXWFHSVK9B&srno=b_18_415&otracker=browse&lid=LSTMOBF3HHXWFHSVK9BKJAWO8&fm=organic&iid=e6f6e4e4-64c5-48b3-b7e2-583df44c730e.MOBF3HHXWFHSVK9B.SEARCH&ssid=kkq9yiizyo0000001566802255346
416,"Google Pixel 2 XL (Just Black, 64 GB)",4.6,7413,1197,39999,45499,,https://www.flipkart.com/google-pixel-2-xl-just-black-64-gb/p/itmfykvdhgxr3tbd?pid=MOBEYEQGG8PCVY23&srno=b_18_416&otracker=browse&lid=LSTMOBEYEQGG8PCVY23JTSGPI&fm=organic&iid=e526f3ce-7fed-4a2e-aa9a-d470fd96b473.MOBEYEQGG8PCVY23.SEARCH&ssid=kkq9yiizyo0000001566802255346
417,"Redmi 1S (Metal Gray, 8 GB)",4.3,78240,11750,5999,,,https://www.flipkart.com/redmi-1s-metal-gray-8-gb/p/itmdz6zpuatkgfjp?pid=MOBDZ6Y3CK65QFZY&srno=b_18_417&otracker=browse&lid=LSTMOBDZ6Y3CK65QFZYKTSWUI&fm=organic&iid=ed05e94f-49ce-4679-b90c-edf61a902b86.MOBDZ6Y3CK65QFZY.SEARCH&ssid=kkq9yiizyo0000001566802255346
418,"Meizu M3 Note (Grey, 32 GB)",3.6,2611,611,10499,,,https://www.flipkart.com/meizu-m3-note-grey-32-gb/p/itmexhj3pnhhnhvh?pid=MOBEWEBF9ZEWFY4R&srno=b_18_418&otracker=browse&lid=LSTMOBEWEBF9ZEWFY4RNVTWZZ&fm=organic&iid=0b01194f-4d38-40b5-8de2-e0db109537cd.MOBEWEBF9ZEWFY4R.SEARCH&ssid=kkq9yiizyo0000001566802255346
419,"Lenovo A5 (Gold, 32 GB)",4,7911,819,6999,7999,,https://www.flipkart.com/lenovo-a5-gold-32-gb/p/itmf9wa84xfxghhh?pid=MOBF9WA8EBGHUFTQ&srno=b_18_419&otracker=browse&lid=LSTMOBF9WA8EBGHUFTQJ5GQO6&fm=organic&iid=e3aa4695-4aeb-427a-b0e6-3e1beeb492f7.MOBF9WA8EBGHUFTQ.SEARCH&ssid=kkq9yiizyo0000001566802255346
420,"Google Pixel 2 XL (Black & White, 128 GB)",4.6,7413,1197,82000,,,https://www.flipkart.com/google-pixel-2-xl-black-white-128-gb/p/itmfykvdgwhab7by?pid=MOBEYEQG47UDDUNP&srno=b_18_420&otracker=browse&lid=LSTMOBEYEQG47UDDUNPQAG9DR&fm=organic&iid=d2abc985-97d0-47db-8b96-3bbeab48e4e6.MOBEYEQG47UDDUNP.SEARCH&ssid=kkq9yiizyo0000001566802255346
421,"Samsung Galaxy C9 Pro (Gold, 64 GB)",4.3,3967,693,31900,,,https://www.flipkart.com/samsung-galaxy-c9-pro-gold-64-gb/p/itmereakh4aafdfh?pid=MOBEQHBWQHZK2GRA&srno=b_18_421&otracker=browse&lid=LSTMOBEQHBWQHZK2GRAVNB0YP&fm=organic&iid=cf5850fb-5db8-455a-9612-e2acf4bae2a3.MOBEQHBWQHZK2GRA.SEARCH&ssid=kkq9yiizyo0000001566802255346
422,"Samsung Galaxy A5 (Midnight Black, 16 GB)",4.1,1917,368,16490,,,https://www.flipkart.com/samsung-galaxy-a5-midnight-black-16-gb/p/itme3xz9zubc9hjg?pid=MOBE3XZ7ZBZ9ADRR&srno=b_18_422&otracker=browse&lid=LSTMOBE3XZ7ZBZ9ADRRQII3TO&fm=organic&iid=50ed71b6-d6b5-4a90-b075-67f16b8467df.MOBE3XZ7ZBZ9ADRR.SEARCH&ssid=kkq9yiizyo0000001566802255346
423,"Honor View 20 (Black, 128 GB)",4.5,8,2,31990,55000,,https://www.flipkart.com/honor-view-20-black-128-gb/p/itmfhfykze5eduyw?pid=MOBFHFAH4PYNETN2&srno=b_18_423&otracker=browse&lid=LSTMOBFHFAH4PYNETN29ON4LK&fm=organic&iid=72e48c57-af18-4734-8cf0-c870b8eca22a.MOBFHFAH4PYNETN2.SEARCH&ssid=kkq9yiizyo0000001566802255346
424,"Samsung Galaxy E7 (Black, 16 GB)",4.3,1368,207,16200,,,https://www.flipkart.com/samsung-galaxy-e7-black-16-gb/p/itme7zjgyhqvbhqb?pid=MOBE3UN6MWTHGZ53&srno=b_18_424&otracker=browse&lid=LSTMOBE3UN6MWTHGZ53KI3PBE&fm=organic&iid=d7595885-2f95-4417-acc1-1316c11d7605.MOBE3UN6MWTHGZ53.SEARCH&ssid=kkq9yiizyo0000001566802255346
425,"Redmi 2 Prime (White, 16 GB)",4.3,113575,10853,6999,,,https://www.flipkart.com/redmi-2-prime-white-16-gb/p/itmeuydapxdkcy2u?pid=MOBE9T7GWDGJ2TGN&srno=b_18_425&otracker=browse&lid=LSTMOBE9T7GWDGJ2TGNSVA3DV&fm=organic&iid=273dc6a3-fae1-4064-92b7-598d9d20b108.MOBE9T7GWDGJ2TGN.SEARCH&ssid=kkq9yiizyo0000001566802255346
426,"Asus Zenfone 3_Max (Gold, 32 GB)",3.9,13836,2081,13999,,,https://www.flipkart.com/asus-zenfone-3-max-gold-32-gb/p/itmentefqyzrhhea?pid=MOBENTEFGEQK5D38&srno=b_18_426&otracker=browse&lid=LSTMOBENTEFGEQK5D38QZDGRW&fm=organic&iid=3bb575a8-2edd-44f5-a27e-f11e21ca42c7.MOBENTEFGEQK5D38.SEARCH&ssid=kkq9yiizyo0000001566802255346
427,"Lava Z60S (Black, 16 GB)",4,385,40,4499,5990,,https://www.flipkart.com/lava-z60s-black-16-gb/p/itmf8gp86hajwbs5?pid=MOBF8EGSYF5DS2DT&srno=b_18_427&otracker=browse&lid=LSTMOBF8EGSYF5DS2DT4PF40D&fm=organic&iid=60f0b3cd-8cb5-4179-9cf4-cb5b6da4ed4c.MOBF8EGSYF5DS2DT.SEARCH&ssid=kkq9yiizyo0000001566802255346
428,"Lava Z60S (Gold, 16 GB)",4,385,40,4499,5990,,https://www.flipkart.com/lava-z60s-gold-16-gb/p/itmf8gp86hajwbs5?pid=MOBF8EGS2NCWYKEN&srno=b_18_428&otracker=browse&lid=LSTMOBF8EGS2NCWYKENAMSVKA&fm=organic&iid=5702cc52-2ddc-4ad0-b839-63ee9c60fc56.MOBF8EGS2NCWYKEN.SEARCH&ssid=kkq9yiizyo0000001566802255346
429,"Samsung Galaxy J2 Ace (Gold, 8 GB)",4.1,1164,212,8090,,,https://www.flipkart.com/samsung-galaxy-j2-ace-gold-8-gb/p/itmeqcj7jmhzy98j?pid=MOBEQCJ7DM5NRTJC&srno=b_18_429&otracker=browse&lid=LSTMOBEQCJ7DM5NRTJC6JEY8T&fm=organic&iid=16205232-4da7-48a6-8a70-628d2a522077.MOBEQCJ7DM5NRTJC.SEARCH&ssid=kkq9yiizyo0000001566802255346
430,"Samsung Galaxy Note 3 (Jet Black, 32 GB)",4.1,4317,675,21999,,,https://www.flipkart.com/samsung-galaxy-note-3-jet-black-32-gb/p/itmebzvtr7z6hfum?pid=MOBDZQ2EGPHQPJCH&srno=b_18_430&otracker=browse&lid=LSTMOBDZQ2EGPHQPJCHATYWYJ&fm=organic&iid=c91a9664-73c7-4b15-b77a-322a615062f3.MOBDZQ2EGPHQPJCH.SEARCH&ssid=kkq9yiizyo0000001566802255346
431,"Redmi Y1 (Rose Gold, 32 GB)",4.3,18332,1662,9999,,,https://www.flipkart.com/redmi-y1-rose-gold-32-gb/p/itmf3jybcxhe2vvr?pid=MOBF8ET97TYMZRUA&srno=b_18_431&otracker=browse&lid=LSTMOBF8ET97TYMZRUAPOQWZC&fm=organic&iid=cb6accc2-04fc-476f-88a2-eb9b782f5add.MOBF8ET97TYMZRUA.SEARCH&ssid=kkq9yiizyo0000001566802255346
432,"Samsung Galaxy J1 (Black, 4 GB)",3.9,581,37,6690,,,https://www.flipkart.com/samsung-galaxy-j1-black-4-gb/p/itmeuyd49sh5npys?pid=MOBE58GATMBJQ3YH&srno=b_18_432&otracker=browse&lid=LSTMOBE58GATMBJQ3YHNMBGBI&fm=organic&iid=9b1791a2-44de-458a-bae4-ee71bcf91376.MOBE58GATMBJQ3YH.SEARCH&ssid=kkq9yiizyo0000001566802255346
433,"Redmi 6A (Blue, 16 GB)",4.3,38733,2795,6399,6590,,https://www.flipkart.com/redmi-6a-blue-16-gb/p/itmfggjrdnrmscwf?pid=MOBF9Z2Z3YDBSF6V&srno=b_19_433&otracker=browse&lid=LSTMOBF9Z2Z3YDBSF6V7P0F4G&fm=organic&iid=44652edb-a408-48ed-acf1-da622942ff27.MOBF9Z2Z3YDBSF6V.SEARCH&ssid=f5wf3sqfxc0000001566802258827
434,"Redmi 3S Prime (Silver, 32 GB)",4.3,471003,89161,8999,,,https://www.flipkart.com/redmi-3s-prime-silver-32-gb/p/itmehbejy7qswm95?pid=MOBEKWZYEGZSJBXA&srno=b_19_434&otracker=browse&lid=LSTMOBEKWZYEGZSJBXAKQV7QA&fm=organic&iid=16a73130-f8a6-49c2-9b33-9538641a0172.MOBEKWZYEGZSJBXA.SEARCH&ssid=f5wf3sqfxc0000001566802258827
435,"Coolpad Note 5 Lite (Grey / Space Grey, 16 GB)",3.9,1795,276,8599,,,https://www.flipkart.com/coolpad-note-5-lite-grey-space-grey-16-gb/p/itmffgn2kggrgkyk?pid=MOBETM97YBV7XG3U&srno=b_19_435&otracker=browse&lid=LSTMOBETM97YBV7XG3UMRHIRU&fm=organic&iid=da9a436a-8410-4996-881c-ff29300d4f8f.MOBETM97YBV7XG3U.SEARCH&ssid=f5wf3sqfxc0000001566802258827
436,"Redmi Note 5 Pro (Red, 64 GB)",4.5,233903,23932,13999,16999,,https://www.flipkart.com/redmi-note-5-pro-red-64-gb/p/itmf9jqu9gkzjtpc?pid=MOBF9JQUXSHWPFHC&srno=b_19_436&otracker=browse&lid=LSTMOBF9JQUXSHWPFHCPYOZPF&fm=organic&iid=d657d280-7a69-4afd-9cee-761d25e56ded.MOBF9JQUXSHWPFHC.SEARCH&ssid=f5wf3sqfxc0000001566802258827
437,"Redmi Note 5 Pro (Red, 64 GB)",4.5,1112936,121906,12999,14999,,https://www.flipkart.com/redmi-note-5-pro-red-64-gb/p/itmf8acmupuz6v9u?pid=MOBF8ACM3CEGYWZN&srno=b_19_437&otracker=browse&lid=LSTMOBF8ACM3CEGYWZNGAMH1T&fm=organic&iid=74be96d8-336e-455d-873d-12493ff6b241.MOBF8ACM3CEGYWZN.SEARCH&ssid=f5wf3sqfxc0000001566802258827
438,"Samsung Galaxy S9 (Midnight Black, 256 GB)",4.6,1448,256,65900,,,https://www.flipkart.com/samsung-galaxy-s9-midnight-black-256-gb/p/itmf33a6nf2ucghy?pid=MOBF2VWVCCGVAJP7&srno=b_19_438&otracker=browse&lid=LSTMOBF2VWVCCGVAJP7ENPEPQ&fm=organic&iid=6aca9d8d-0565-4c7c-b25a-40085448098a.MOBF2VWVCCGVAJP7.SEARCH&ssid=f5wf3sqfxc0000001566802258827
439,"Samsung Galaxy S9 (Coral Blue, 64 GB)",4.6,1448,256,57900,,,https://www.flipkart.com/samsung-galaxy-s9-coral-blue-64-gb/p/itmf33a6jmt4z79m?pid=MOBF2VWVGM32SD5P&srno=b_19_439&otracker=browse&lid=LSTMOBF2VWVGM32SD5PKHPK3L&fm=organic&iid=fddcd566-484a-4dc4-b288-8ef38aa70002.MOBF2VWVGM32SD5P.SEARCH&ssid=f5wf3sqfxc0000001566802258827
440,"Samsung Galaxy S3 Neo (Pebble Blue, 16 GB)",4.2,12728,1421,4999,17000,,https://www.flipkart.com/samsung-galaxy-s3-neo-pebble-blue-16-gb/p/itme3q7q93m77cg6?pid=MOBDUZSYRMG7R3U9&srno=b_19_440&otracker=browse&lid=LSTMOBDUZSYRMG7R3U9OZTAMR&fm=organic&iid=69d13cff-a9ae-49f4-bd05-36d384022976.MOBDUZSYRMG7R3U9.SEARCH&ssid=f5wf3sqfxc0000001566802258827
441,"Moto G5 Plus (Lunar Grey, 32 GB)",4.3,213576,41970,16999,,,https://www.flipkart.com/moto-g5-plus-lunar-grey-32-gb/p/itmes2zjvwfncxxr?pid=MOBEQHMGMAUXS5BF&srno=b_19_441&otracker=browse&lid=LSTMOBEQHMGMAUXS5BFVCF0ZO&fm=organic&iid=7cdc9b81-37fd-4608-a18a-44f1c2c068d9.MOBEQHMGMAUXS5BF.SEARCH&ssid=f5wf3sqfxc0000001566802258827
442,"Karbonn Titanium 3D Plex (Silver, Black, 4 GB)",3.4,29,3,2549,2648,,https://www.flipkart.com/karbonn-titanium-3d-plex-silver-black-4-gb/p/itmf3k548jbpf3gu?pid=MOBEX8MHBNAVY5S8&srno=b_19_442&otracker=browse&lid=LSTMOBEX8MHBNAVY5S8M4W8LI&fm=organic&iid=84c30212-0684-403a-b85f-8fc4472d590f.MOBEX8MHBNAVY5S8.SEARCH&ssid=f5wf3sqfxc0000001566802258827
443,"Vivo Y93 (Nebula Purple, 32 GB)",4.4,2856,239,11990,15990,,https://www.flipkart.com/vivo-y93-nebula-purple-32-gb/p/itmfhzz8dqzzc8nz?pid=MOBFBYKSRZFCX2NS&srno=b_19_443&otracker=browse&lid=LSTMOBFBYKSRZFCX2NSYR301H&fm=organic&iid=98922297-aeb4-49fa-9996-80c045c89b80.MOBFBYKSRZFCX2NS.SEARCH&ssid=f5wf3sqfxc0000001566802258827
444,"Asus Zenfone Max Pro M1 (Blue, 64 GB)",4.3,216687,32678,8499,12999,,https://www.flipkart.com/asus-zenfone-max-pro-m1-blue-64-gb/p/itmf7gcrdmjh97cv?pid=MOBF7GCRGR2S78XN&srno=b_19_444&otracker=browse&lid=LSTMOBF7GCRGR2S78XNPDO4YM&fm=organic&iid=2f6d4cfa-1bfa-4b7e-847c-4dbd67d9fb49.MOBF7GCRGR2S78XN.SEARCH&ssid=f5wf3sqfxc0000001566802258827
445,"Honor 5C (Gold, 16 GB)",4.2,14164,3069,8999,9999,,https://www.flipkart.com/honor-5c-gold-16-gb/p/itmeuyd7xy2fha53?pid=MOBEJ98ZKG8XR7AF&srno=b_19_445&otracker=browse&lid=LSTMOBEJ98ZKG8XR7AFPKN02G&fm=organic&iid=26adb87c-2d9b-47ee-af12-a32c16a7db08.MOBEJ98ZKG8XR7AF.SEARCH&ssid=f5wf3sqfxc0000001566802258827
446,"Honor 5C (Silver, 16 GB)",4.2,14164,3069,8999,9999,,https://www.flipkart.com/honor-5c-silver-16-gb/p/itmeuyd7xy2fha53?pid=MOBEJ98ZWWZZYEJM&srno=b_19_446&otracker=browse&lid=LSTMOBEJ98ZWWZZYEJMCN0BWL&fm=organic&iid=37db8adc-0a3f-4ae6-9b36-2c0784ef695c.MOBEJ98ZWWZZYEJM.SEARCH&ssid=f5wf3sqfxc0000001566802258827
447,"Samsung Galaxy S8 Plus (Coral Blue, 64 GB)",4.6,1969,343,53990,,,https://www.flipkart.com/samsung-galaxy-s8-plus-coral-blue-64-gb/p/itmethrykawm5u68?pid=MOBESYV77M4Q7AUH&srno=b_19_447&otracker=browse&lid=LSTMOBESYV77M4Q7AUHAPV3RR&fm=organic&iid=5ab907b8-bb72-4722-991e-e58eac2baac9.MOBESYV77M4Q7AUH.SEARCH&ssid=f5wf3sqfxc0000001566802258827
448,"Asus Zenfone 5 (Black, 8 GB)",4.1,48497,6039,8499,,,https://www.flipkart.com/asus-zenfone-5-black-8-gb/p/itme3wqubzywj3fh?pid=MOBE3HYEBFRKHRGG&srno=b_19_448&otracker=browse&lid=LSTMOBE3HYEBFRKHRGGDGTBBP&fm=organic&iid=cb766037-69e1-4ca2-ad3c-323740cb4d0d.MOBE3HYEBFRKHRGG.SEARCH&ssid=f5wf3sqfxc0000001566802258827
449,"Asus Zenfone 5 (Red, 8 GB)",4.1,48497,6039,8499,,,https://www.flipkart.com/asus-zenfone-5-red-8-gb/p/itme3wqubzywj3fh?pid=MOBE3HYESSF42WGT&srno=b_19_449&otracker=browse&lid=LSTMOBE3HYESSF42WGTMBX7SH&fm=organic&iid=f7d5d8b6-ecd3-4d3d-86f2-cf725c3be824.MOBE3HYESSF42WGT.SEARCH&ssid=f5wf3sqfxc0000001566802258827
450,"Itel A46 (fiery Red, 16 GB)",4.2,142,17,4879,5999,,https://www.flipkart.com/itel-a46-fiery-red-16-gb/p/itmfgc7jdqavgdbh?pid=MOBFGC2EZCUUEG3M&srno=b_19_450&otracker=browse&lid=LSTMOBFGC2EZCUUEG3MNKUJW1&fm=organic&iid=85c540d6-099b-4cfa-b29c-93a6239a8434.MOBFGC2EZCUUEG3M.SEARCH&ssid=f5wf3sqfxc0000001566802258827
451,"Redmi Y1 (Rose Gold, 32 GB)",4.3,18332,1662,8699,9699,,https://www.flipkart.com/redmi-y1-rose-gold-32-gb/p/itmf3jybcxhe2vvr?pid=MOBF8ET97TYMZRUA&srno=b_19_451&otracker=browse&lid=LSTMOBF8ET97TYMZRUAG2QBFS&fm=organic&iid=efdd1b9c-3bf4-4162-9d21-4b2c887fa6e9.MOBF8ET97TYMZRUA.SEARCH&ssid=f5wf3sqfxc0000001566802258827
452,"Vivo V15 (Glamour Red, 64 GB)",4.4,13252,1200,19990,26990,,https://www.flipkart.com/vivo-v15-glamour-red-64-gb/p/itmfekxyuafhdjh4?pid=MOBFEKXYYZBFGTAK&srno=b_19_452&otracker=browse&lid=LSTMOBFEKXYYZBFGTAKKH7MGO&fm=organic&iid=c23033f2-0743-4be5-b3d9-03e57b5bd968.MOBFEKXYYZBFGTAK.SEARCH&ssid=f5wf3sqfxc0000001566802258827
453,"Apple iPhone 7 Plus (Silver, 256 GB)",4.6,8871,1339,62900,64900,,https://www.flipkart.com/apple-iphone-7-plus-silver-256-gb/p/itmen6dazfmphbhh?pid=MOBEMK62UQNEVZZJ&srno=b_19_453&otracker=browse&lid=LSTMOBEMK62UQNEVZZJFAON6V&fm=organic&iid=c11ed3d0-8c75-4ff9-ad1d-5c7b71a1cdd2.MOBEMK62UQNEVZZJ.SEARCH&ssid=f5wf3sqfxc0000001566802258827
454,"Samsung Galaxy S9 (Coral Blue, 128 GB)",4.6,1448,256,61900,,,https://www.flipkart.com/samsung-galaxy-s9-coral-blue-128-gb/p/itmf3qq37rrfv97g?pid=MOBF3QNQKF2YTGVU&srno=b_19_454&otracker=browse&lid=LSTMOBF3QNQKF2YTGVUQ1DCAA&fm=organic&iid=66352a7a-2a18-414b-8c5c-8cd48a0d04a4.MOBF3QNQKF2YTGVU.SEARCH&ssid=f5wf3sqfxc0000001566802258827
455,"IQ Picasso (White, 32 GB)",2.1,19,5,7990,,,https://www.flipkart.com/iq-picasso-white-32-gb/p/itmevj74urgabauy?pid=MOBEVJ74HHP2YND8&srno=b_19_455&otracker=browse&lid=LSTMOBEVJ74HHP2YND8NGMKJQ&fm=organic&iid=d93368f7-db5f-4d2b-ac8c-eae099c97d30.MOBEVJ74HHP2YND8.SEARCH&ssid=f5wf3sqfxc0000001566802258827
456,"Panasonic Eluga Z1 (Black, 32 GB)",4.3,1709,253,6990,10990,,https://www.flipkart.com/panasonic-eluga-z1-black-32-gb/p/itmfb49nymqshafd?pid=MOBFB3GAUTYUDRQY&srno=b_19_456&otracker=browse&lid=LSTMOBFB3GAUTYUDRQYXFXFUW&fm=organic&iid=51aaf8ef-0c43-4fb6-a5b4-5cc02b0bb5db.MOBFB3GAUTYUDRQY.SEARCH&ssid=f5wf3sqfxc0000001566802258827
457,"Apple iPhone XS (Gold, 512 GB)",4.7,780,102,134900,,,https://www.flipkart.com/apple-iphone-xs-gold-512-gb/p/itmf944ephf6hcyk?pid=MOBF944EJH95XRGS&srno=b_20_457&otracker=browse&lid=LSTMOBF944EJH95XRGSNB2UXA&fm=organic&iid=88c3754b-a588-42af-9dbf-fa97e3d14658.MOBF944EJH95XRGS.SEARCH&ssid=o8xv3wsrfk0000001566802261707
458,"Tecno CAMON i Sky 3 (Champagne Gold, 32 GB)",4,49,4,7549,9999,,https://www.flipkart.com/tecno-camon-sky-3-champagne-gold-32-gb/p/itmffthjtfz62yua?pid=MOBFEJPFPGYEV3JT&srno=b_20_458&otracker=browse&lid=LSTMOBFEJPFPGYEV3JTSYAPGB&fm=organic&iid=60694395-1243-458b-afd0-2807cdd30815.MOBFEJPFPGYEV3JT.SEARCH&ssid=o8xv3wsrfk0000001566802261707
459,"Honor 4C (Black, 8 GB)",4.1,12629,1522,8999,,,https://www.flipkart.com/honor-4c-black-8-gb/p/itmeuyda7mg77h8r?pid=MOBE6KKB3UGHKPHM&srno=b_20_459&otracker=browse&lid=LSTMOBE6KKB3UGHKPHMQMTBP7&fm=organic&iid=fc1cf87c-7c62-4569-8b03-be42fa60e3e4.MOBE6KKB3UGHKPHM.SEARCH&ssid=o8xv3wsrfk0000001566802261707
460,"Honor 4C (White, 8 GB)",4.1,12629,1522,8999,,,https://www.flipkart.com/honor-4c-white-8-gb/p/itmeuyda7mg77h8r?pid=MOBE6KKBNAGVGP3R&srno=b_20_460&otracker=browse&lid=LSTMOBE6KKBNAGVGP3RZSKY9W&fm=organic&iid=6f0632ba-4aa9-4e10-953a-e74fb702d6af.MOBE6KKBNAGVGP3R.SEARCH&ssid=o8xv3wsrfk0000001566802261707
461,"Panasonic T50 (Midnight Blue, 8 GB)",3.7,796,141,3499,,,https://www.flipkart.com/panasonic-t50-midnight-blue-8-gb/p/itmeh4yt3wnt26su?pid=MOBEH4YTT2HCF8MQ&srno=b_20_461&otracker=browse&lid=LSTMOBEH4YTT2HCF8MQD8TBRD&fm=organic&iid=be0c8315-01e1-436b-98c6-98fb45a1a2f4.MOBEH4YTT2HCF8MQ.SEARCH&ssid=o8xv3wsrfk0000001566802261707
462,"Nokia 3.1 Plus (Blue, 32 GB)",4.2,1801,216,8790,12999,,https://www.flipkart.com/nokia-3-1-plus-blue-32-gb/p/itmfa97mf9fspkat?pid=MOBFA89WMDHFDGST&srno=b_20_462&otracker=browse&lid=LSTMOBFA89WMDHFDGSTZZAH31&fm=organic&iid=c6009b51-a36b-4645-a804-3c0df6e56989.MOBFA89WMDHFDGST.SEARCH&ssid=o8xv3wsrfk0000001566802261707
463,"Honor 8 Pro (Midnight Black, 128 GB)",4.4,11025,2560,29999,,,https://www.flipkart.com/honor-8-pro-midnight-black-128-gb/p/itmeymafrghbjcpf?pid=MOBEWXHMVYBBMZGJ&srno=b_20_463&otracker=browse&lid=LSTMOBEWXHMVYBBMZGJSEU6TQ&fm=organic&iid=ed28cd2b-b0d5-461a-8d63-e0232560691d.MOBEWXHMVYBBMZGJ.SEARCH&ssid=o8xv3wsrfk0000001566802261707
464,"Honor 8 Pro (Navy Blue, 128 GB)",4.4,11025,2560,29999,,,https://www.flipkart.com/honor-8-pro-navy-blue-128-gb/p/itmeymafrghbjcpf?pid=MOBEWXHMXQVMHTA9&srno=b_20_464&otracker=browse&lid=LSTMOBEWXHMXQVMHTA9HRNJOZ&fm=organic&iid=e561a408-fc1f-40ef-a584-f03a110e4cdf.MOBEWXHMXQVMHTA9.SEARCH&ssid=o8xv3wsrfk0000001566802261707
465,"Asus Zenfone Max Pro M1 (Grey, 64 GB)",4.3,163302,25501,11999,14999,,https://www.flipkart.com/asus-zenfone-max-pro-m1-grey-64-gb/p/itmf79gxzkfg7tqk?pid=MOBF4UQ9KTEQKQZE&srno=b_20_465&otracker=browse&lid=LSTMOBF4UQ9KTEQKQZEGMRMUJ&fm=organic&iid=f31b46d9-d272-4e78-b4fc-5e1280e9d3cc.MOBF4UQ9KTEQKQZE.SEARCH&ssid=o8xv3wsrfk0000001566802261707
466,"Viaan EMPOWER V451 (Grey, 8 GB)",3.4,26,8,2499,,,https://www.flipkart.com/viaan-empower-v451-grey-8-gb/p/itmeqjazjsrugjkz?pid=MOBEQJAZDS52KXVV&srno=b_20_466&otracker=browse&lid=LSTMOBEQJAZDS52KXVVVQ9ADO&fm=organic&iid=fcb12aac-46e1-4345-a830-b279702a600b.MOBEQJAZDS52KXVV.SEARCH&ssid=o8xv3wsrfk0000001566802261707
467,"Samsung Galaxy J7 - 6 (New 2016 Edition) (Gold, 16 GB)",4.3,75434,11752,13800,,,https://www.flipkart.com/samsung-galaxy-j7-6-new-2016-edition-gold-16-gb/p/itmeuyd8sxdssmdv?pid=MOBEG4XWDK4WBGNU&srno=b_20_467&otracker=browse&lid=LSTMOBEG4XWDK4WBGNUARSCAX&fm=organic&iid=ad45632e-1e3a-4bc1-8ab9-85e1ce780cff.MOBEG4XWDK4WBGNU.SEARCH&ssid=o8xv3wsrfk0000001566802261707
468,"Samsung Galaxy J7 - 6 (New 2016 Edition) (White, 16 GB)",4.3,75434,11752,13800,,,https://www.flipkart.com/samsung-galaxy-j7-6-new-2016-edition-white-16-gb/p/itmeuyd8sxdssmdv?pid=MOBEG4XWG33HXYT7&srno=b_20_468&otracker=browse&lid=LSTMOBEG4XWG33HXYT74IUGYP&fm=organic&iid=432dd9ab-a35e-449b-8b53-91b799cffd27.MOBEG4XWG33HXYT7.SEARCH&ssid=o8xv3wsrfk0000001566802261707
469,"Samsung Galaxy J7 - 6 (New 2016 Edition) (Black, 16 GB)",4.3,75434,11752,7490,13800,,https://www.flipkart.com/samsung-galaxy-j7-6-new-2016-edition-black-16-gb/p/itmeuyd8sxdssmdv?pid=MOBEG4XWMBDGZVEX&srno=b_20_469&otracker=browse&lid=LSTMOBEG4XWMBDGZVEX15B0YO&fm=organic&iid=e5957c7b-7b3e-4057-858b-9a02be246ce5.MOBEG4XWMBDGZVEX.SEARCH&ssid=o8xv3wsrfk0000001566802261707
470,"Sugar F7 Mini (Gold, 32 GB)",,,,6789,,,https://www.flipkart.com/sugar-f7-mini-gold-32-gb/p/itmffm62zuhyzyye?pid=MOBFFM62PHTBJA6N&srno=b_20_470&otracker=browse&lid=LSTMOBFFM62PHTBJA6NOXRIVF&fm=organic&iid=7b01ebdf-69b8-4405-b6cb-0de9fe8197c6.MOBFFM62PHTBJA6N.SEARCH&ssid=o8xv3wsrfk0000001566802261707
471,"Mobiistar C1 Shine (Blue, 16 GB)",3.9,213,34,4279,5999,,https://www.flipkart.com/mobiistar-c1-shine-blue-16-gb/p/itmfbsnyu7gttuew?pid=MOBFBSTFVZZZJZUY&srno=b_20_471&otracker=browse&lid=LSTMOBFBSTFVZZZJZUYGLGXMP&fm=organic&iid=81fcd0df-ea37-4a27-8a2a-4f7d2f5a6c85.MOBFBSTFVZZZJZUY.SEARCH&ssid=o8xv3wsrfk0000001566802261707
472,"Realme 2 (Diamond Blue, 32 GB)",4.5,450011,49269,9959,10590,,https://www.flipkart.com/realme-2-diamond-blue-32-gb/p/itmf8maypywnh63w?pid=MOBF85SCWNKZRY78&srno=b_20_472&otracker=browse&lid=LSTMOBF85SCWNKZRY783PVT7S&fm=organic&iid=fb6d379f-31e2-46e5-9e27-cc8bf5c4b03d.MOBF85SCWNKZRY78.SEARCH&ssid=o8xv3wsrfk0000001566802261707
473,"Zen Admire Glow (Champagne & Gold, 8 GB)",3,23,6,2689,,,https://www.flipkart.com/zen-admire-glow-champagne-gold-8-gb/p/itmevt7wdzwzbfx6?pid=MOBEQYHFR9NHUMX8&srno=b_20_473&otracker=browse&lid=LSTMOBEQYHFR9NHUMX8NQHDEK&fm=organic&iid=02dd2cf6-a876-46d6-95fb-70ccf66b950d.MOBEQYHFR9NHUMX8.SEARCH&ssid=o8xv3wsrfk0000001566802261707
