Location,Latitude,Longitude
Unjha(gujarat),23.8049694,72.3714976
Pimpri,18.6323494,73.775703
Ganaur,29.1334385,76.9943327
Maibong,25.3089917,93.0984872
Fatehgarh Sahib District,30.6524595,76.0750404
Bhuj,23.2507239,69.5988798
Kashinagara,18.8540154,83.8673314
Tindwari,25.6200321,80.5184877
Mahalingpur,16.3886426,75.1025391
Makundapur,19.6092846,84.6724355
Amlajora,23.466254,87.3664303
Marowa,37.2811053,127.0507571
Jagadishpur,22.6529796,88.2751009
Mahrajganj,27.1494313,83.5360791
Mukhed,18.7057804,77.3537763
Rakri,31.9198537,75.7891804
Kasara,37.2811053,127.0507571
Bangarapet,12.9948517,78.1635457
Fazi Nagar,37.2811053,127.0507571
Lakhisarai,25.1725811,86.0815324
Kiraoli,27.1358012,77.7685309
Mulbagal,13.1638945,78.3761437
Parsadepur,26.0758947,81.4972552
Chhota Udaipur,22.3084319,73.9930806
Toranmal,21.8711663,74.4458054
Sangareddy,17.6114226,78.0621135
Sampla,37.2811053,127.0507571
Dausa,26.8934982,76.2730097
Nagojanahalli,12.3709805,78.2730938
Cheruvannur,11.1905054,75.8155775
Kharagpur,22.3308891,87.1924586
Kondapalli,16.6192231,80.5350382
Chilakaluripet,16.0940505,80.1450146
Ramgarh,23.6351969,85.4784172
Siwan,26.2228149,84.3248017
Barkakana,37.2811053,127.0507571
Shihori,37.2811053,127.0507571
Chhipabad,37.2811053,127.0507571
Tinsukia District,27.5941712,95.057988
Nakhatrana Gidc,37.2811053,127.0507571
Lafarge Cement Factory Arasmeta,37.2811053,127.0507571
Harsul,19.9173237,75.3367079
Kheda District,22.851674,72.3979598
Sangrur District,30.2082781,75.3199826
Lohardaga District,23.4770797,84.3900577
Narmada District,21.7382443,73.3624271
Balangir,20.6988752,83.466541
Aranghata,23.2427651,88.6077404
Puthur,37.2811053,127.0507571
Kotba,22.4285491,83.7390404
Nanminda,11.4209121,75.824697
Kolkataa,22.6757521,88.0495361
Bihiya,25.5578268,84.4476201
Erich,37.2811053,127.0507571
Nashik District,20.2133219,72.971861
Bangalore Urban,12.9412605,77.3016447
Nangal,31.3820653,76.3480705
Banswada,18.380955,77.8570331
Nizamabad,18.6803807,78.0256294
Daltonganj,24.047559,84.0446422
Rajarhat Gopalpur,22.6254061,88.4129458
Guhla,30.0389831,76.2943625
Indragarh,25.7302453,76.1820316
Kelamangalam,12.6000928,77.8437782
Belsor,26.399225,91.34103
Dhaliyur,11.0094217,76.8464525
Porkulam,10.6767391,76.0618901
Satrikh,26.8592508,81.1869585
Tirur,10.91363,75.8827394
Shahapur,19.4530268,73.308079
Sadalgi,16.5525372,74.5249629
Utarlai,25.8117065,71.4430612
Jharia Khas,23.7424998,86.3925152
Shivpuri,25.4333044,77.6290292
Uthiramerur,37.2811053,127.0507571
Visakhapatnam,17.7384734,82.9823971
Lower Siang District,37.2811053,127.0507571
Belagaum,16.1564773,74.2145309
Munirabad Project Area,15.3036098,76.3320503
Shakti Nagar Ntpc Township,37.2811053,127.0507571
Kolavelloor,11.7741205,75.5927079
Kuthanallur,10.708772,79.5050631
Gariadhar,21.5353467,71.5633234
Peraiyur,9.7364031,77.7786749
Hindnagar,37.2811053,127.0507571
Bhadgaon,20.6718225,75.2164188
Thane District,19.3625525,72.7264249
Pithoragarh,29.5904813,80.1958818
"Tehatta ,nadia District",23.7322007,88.5196135
Neem Ka Thana,27.734557,75.7380488
Kailasagiri,37.2811053,127.0507571
Mehsi,26.3549627,85.1136759
Shrawasti District,27.6055702,81.6482809
Ghaziabad District,28.7571711,77.1759795
Manihari,25.3407355,87.6101834
Banglaore,12.9538477,77.3507442
Isagarh,24.8371001,77.8571246
Begun Kodar,23.3583848,86.0510452
Mangawan,24.6535282,81.5331853
Lumding Rly Colony,37.2811053,127.0507571
"Raipur,",21.2618911,81.5490329
Khor,37.2811053,127.0507571
Samastipur District,25.7739615,85.4134687
Barast,37.2811053,127.0507571
Bissau,11.8695383,-15.6823639
Davanagere,14.4558615,75.8462593
Quilandy,11.4526191,75.6643861
Borbil,37.2811053,127.0507571
Dahi,37.2811053,127.0507571
Tiruchirappalli ,10.8158368,78.6189874
Peddapalle District,14.5929199,74.3393552
Gosainganj Faizabad District,26.571505,82.3715829
Vinukonda,16.0541867,79.7262566
Karugampattur,12.9238832,79.1020292
Talgram,27.0456531,79.6435994
Maniyur,11.5505029,75.6038353
Dharmsala,32.2167773,76.3016556
Gangaikondan Tirunelveli District,8.8585227,77.7759799
Sadaura,30.3828046,77.2007559
Tehri Garhwal,30.3853897,78.4603023
Cherukavu,11.1651055,75.9043041
Hassan,13.012619,76.0689652
Allapalli,17.8297697,80.4716778
Musafirkhana,26.3740451,81.7947955
Shendra Midc,37.2811053,127.0507571
Hisar District,29.2192171,75.2579108
Mangalbari,25.0171728,88.1403064
Nayabazar,26.9469965,87.9907244
Biswanath Chariali,26.7233694,93.1051392
Patihal,22.6593025,88.105266
Sukdal,23.3958873,87.5277952
Machhiwara,30.9149797,76.176947
Kamatgi,16.1055977,75.8601614
Chowwara,10.1243569,76.3586171
Magalore,12.9229829,74.7820231
Dakshin Dinajpur District,25.3871509,88.0257108
Gogipeth,16.7337949,76.7415476
Mehkar,20.1497702,76.5583776
Dwarapudi,16.9328798,81.9056509
Palampur,32.1192814,76.5056557
Naigaon,19.3417248,72.8131451
Bhojudih,23.6405591,86.4309604
Samudrapur,20.6374226,78.9542555
Telhara,21.026331,76.824517
Sullur Pet,37.2811053,127.0507571
New Bongaigaon Railway Colony,37.2811053,127.0507571
Narasinghpur,20.4624385,85.0572465
Pallapatti Karur District,10.7194591,77.8717372
Mankuva,23.2095781,69.551954
Hazaribag,23.9938346,85.2952528
Mangalpady,12.651623,74.9105142
Kumarapuram,8.3438532,77.8315526
Dhania,37.2811053,127.0507571
Muttayyapuram,8.7612811,78.0944604
Kakati Industrial Area,37.2811053,127.0507571
Kurukshetra,29.9692631,76.8118615
Deglur,18.5466978,77.5603302
Irikkur,11.9857322,75.547456
Sonatola,24.9930231,89.452312
Ongallur,10.8034404,76.2010644
Kilapavoor,8.9025449,77.3867904
Disa,37.2811053,127.0507571
Avinashi,11.1733137,77.2042081
Mahidpur,23.4890633,75.6210799
Yadagir District,37.2811053,127.0507571
Jateshwar,37.2811053,127.0507571
Yawal,21.1693681,75.6797718
Edathala,10.0771736,76.3406434
Bachra,23.6908127,85.0539239
Koni,37.2811053,127.0507571
New Paloncha,17.5987616,80.667072
"Hyderabad ,",17.4121531,78.1278513
Mundaragi,15.2050593,75.8762382
Wadhwan,22.7123545,71.6494354
Bhonrasa,23.614294,77.4554154
Makrana,27.0376854,74.6406564
Chinniampalayam,10.6527073,77.0274012
Alirajpur,22.305455,74.3454265
Thanesa,37.2811053,127.0507571
Murulia,23.609544,86.8233504
"Silchar,cachar",24.8281676,92.74862
Bellampalli,19.0704047,79.4715356
Sahaspur,29.1204486,78.6108255
Sirka,37.2811053,127.0507571
Malegaon Jahangir,20.2302741,76.9907503
Pampalner,37.2811053,127.0507571
Mahendragarh District,28.1204902,75.8852744
Pathiyoor,9.2169772,76.4753578
Weir,37.2811053,127.0507571
Naini Industrial Area,37.2811053,127.0507571
Midnapore.,22.4308946,87.2835439
Alathur,10.6397172,76.5255564
Rajpur,37.2811053,127.0507571
Alangayam,12.6231682,78.7344645
Telkap,24.7049606,83.9851567
Sibsagar,26.9877482,94.6254815
Rudravathi,10.8451006,77.394378
Pombhurna,19.8649515,79.5991604
Shahabad Rampur District,28.5665066,79.0001965
Kudchi,16.6255029,74.8382503
Majuli District,37.2811053,127.0507571
Anjuna,15.5782948,73.7286758
Muktsar District,30.2845367,74.2560103
Arimalam,10.2571965,78.8783299
Sivagangai District,9.9644823,78.0028664
Dighawanii,37.2811053,127.0507571
Peruvilai,8.1849395,77.3941191
Khilchipur,24.0427791,76.5705871
Koriya District,23.4295448,81.6163907
Nurpur,32.3002387,75.8685912
Nagrota,32.7983231,74.8976542
Athirampuzha,9.6678459,76.5135197
Nava Bhildi,37.2811053,127.0507571
Ranipet,12.9534546,79.2815917
Gumia,23.8023807,85.7923216
Eranakulam District,37.2811053,127.0507571
Ottappalam,10.776395,76.3379426
Raighar,19.8865642,82.0651824
Baghpat District,29.0389792,77.0345998
Colgong,25.2535397,87.2162956
Kureekkad,9.9266503,76.3708447
Guskara,37.2811053,127.0507571
Kannur District,11.9862989,74.9956768
Mallasamudram,11.4954062,78.0213188
Pileru,13.6565303,78.9228267
Uttar Pirpur,22.4924791,88.0825504
Kaliyakkavilai,8.3338852,77.1651363
Karimpur,23.9773697,88.6110232
Bariwala,30.538654,74.6482372
Sullurpet,13.7011586,80.0076899
Solan District,31.0561372,76.6495957
Peddapalli District,14.5929199,74.3393552
Pithapuram,17.1165983,82.2392011
Trivendrum,8.4997267,76.8541261
Pallippuram,37.2811053,127.0507571
Kharupetia,26.5154199,92.1033663
Ramjibanpur,22.825118,87.590389
Halisahar,22.932196,88.4055148
Maramangalathupatti,11.6667415,78.0219649
Pune,18.5245649,73.7228812
Trichur,10.5113799,76.1532099
Talbehat,25.0442586,78.4135514
Kakkanad,10.0089331,76.3156612
Puruliya District,23.3307423,86.3273686
Chhatral Ina,23.2862044,72.4241186
Ilambazar,23.624747,87.5233982
Mandleshwar,22.1758265,75.6508985
"Sabalgarh,",26.2468109,77.3893482
Joynagar,22.1726042,88.3987888
Pandavapura,12.5009858,76.6515522
Kadayampatti,11.8816433,78.069286
Ulhasnagar,19.2240581,73.1319121
Hapur District,28.7159314,77.5915046
Puthencruz,9.9751533,76.4021828
Dhrangadhra,22.9851843,71.4295579
Kakarhati,24.575951,80.2311955
Dhanbad,23.8020368,86.3642094
Srisailam,16.0745164,78.8615155
Hilsa,37.2811053,127.0507571
Budni,37.2811053,127.0507571
Bhopal,23.1993477,77.2658056
Nellimarla,18.1640673,83.4423722
Varappuzha,10.0726836,76.2526701
Asika,37.2811053,127.0507571
Ghogha,21.6859764,72.2656944
Dhaulpur,26.7007317,77.8398126
Muddebihal,16.3410066,76.1142942
Jhunjhunun Shekhawati,37.2811053,127.0507571
Mathura,27.4743568,77.6141143
Satghara,30.9196159,73.5042152
Anthicad,10.4525313,76.0987543
Suswasara,37.2811053,127.0507571
Shrawasti,27.5077543,82.0158139
Sakit,37.2811053,127.0507571
Chittaurgarh,24.9048329,74.5865747
Jhabua District,22.8148602,74.0251847
Gorakhpur 9445264944,37.2811053,127.0507571
Auraiya,26.4619376,79.4783163
Kallakkurichi,11.7355571,78.9355599
Gautam Buddha Nagar District,28.3693136,77.2386295
Gazipur,23.9946684,90.400157
Khekada,37.2811053,127.0507571
Magarlod,20.7464821,81.8405806
Mangalore,12.9229829,74.7820231
Warangal Rural District,37.2811053,127.0507571
Pudukad,10.4182554,76.2527024
Vile Bhagad Midc,37.2811053,127.0507571
Kushalnagar,12.4555169,75.9395138
Makkinampatti,10.6522839,77.0189107
Kotturu,14.825798,76.2051978
Rajanna Sircilla District,37.2811053,127.0507571
Ferozepur,30.9319375,74.5892518
Mulchera,19.6693457,79.9843405
Cuttackk,37.2811053,127.0507571
Pallikkara,37.2811053,127.0507571
Firozabad Upsidc,37.2811053,127.0507571
Singtam,27.1363429,88.3891927
Punhana,27.8657632,77.1874737
Agarwal Mandi,28.9635354,77.2244405
Tapi District,21.1866912,73.2059773
Jalgaon Jamod,21.0462214,76.4966853
Nalanda,25.1222547,85.4506033
Kanpur Nagar,26.440017,79.6836906
Namchi,27.165376,88.3478879
Thiruparappu,8.3930731,77.2577369
Nahan,30.5600418,77.2758363
Faizganj,28.388419,78.8413702
Jangaon District,37.2811053,127.0507571
Badgam,33.8967129,74.3908732
Doharighat,26.2607318,83.4924073
Chanderi,24.7117389,78.1293154
Jalgaon,20.99007,75.5053828
Boda,37.2811053,127.0507571
Shahadra,28.6824909,77.2321068
Vidisha,23.5201921,77.7800053
Agra,27.1761049,77.8399274
Theni Allinagaram,10.0093375,77.4837071
Chakmano,37.2811053,127.0507571
Asarganj,25.1473629,86.6837382
Nagpur District,21.1514375,78.3912023
Aheri,19.412896,79.9966838
Bechar Alias Becharaji,37.2811053,127.0507571
Tisra,23.726614,86.4169454
South Salmara Mankachar District,37.2811053,127.0507571
Tirap District,27.0144658,95.5000281
Cheeka,30.0443675,76.3126885
Arookutty,9.8606125,76.3114824
Rath,37.2811053,127.0507571
Mangattidam,11.8443659,75.5352076
Pirangut,18.507957,73.6647788
Somvarpet,12.5954539,75.8280228
Karanjia,21.771275,85.9532975
Kandanassery,37.2811053,127.0507571
Yelamanchili,13.4593149,74.7447701
Kharsarai,22.7441518,88.2366322
Bawal,28.0905047,76.5525192
Mehmedabad,37.2811053,127.0507571
Bantwa,21.4907061,70.0620623
Punganuru,13.3654836,78.5357659
Sanjan,20.1924595,72.8115677
Diamond Harbour,22.1977201,88.1652791
Kasaragod,12.5000424,74.9664918
Uppada,17.0829684,82.3268652
Chemancheri,11.4006316,75.7120107
Sarapaka,17.6962788,80.8472727
Belgaum District,16.1564773,74.2145309
Krishnagar,23.4016752,88.4633082
Uklana Mandi,29.5163317,75.8601975
Farukhabad,27.3812108,79.5570975
Khurda,20.179556,85.5893304
Bethamangala,13.0073416,78.3189092
Fatehganj Pashchimi,28.4650719,79.2970648
Kondamallapalle,16.713832,78.9534754
Jandiala Amritsar District,31.5608744,75.0187468
Palej,21.9188399,73.0604337
Kalyan District,37.2811053,127.0507571
Taloda,21.5597135,74.1973255
Koteshwar,23.6948899,68.5291327
Bhuvanagiri,11.4450304,79.609611
Meghnagar,22.9070691,74.5284641
Gane Midc,37.2811053,127.0507571
Jodhpur District,26.7290071,71.7148558
Sindgi,16.9167058,76.2193232
Mahemdabad,22.8110704,72.7154581
Nuahata,20.8311813,85.1874154
Dahivadi,17.7013903,74.5368718
Arambhada,22.4333176,69.0269845
Kantilo,20.3618073,85.1857566
Handiaya,30.3335655,75.4905463
Needamangalam,10.7747981,79.3980731
Ekangar Sarai,25.2238485,85.2221918
Neduva,11.0515008,75.8346906
Ghatabillod,22.6707404,75.5025829
Kallakurichi,11.7355571,78.9355599
Kolayat,27.8375818,72.9372456
Jajpur,20.8389948,86.2968732
Guntur,16.3235591,80.3644781
Dindori District,22.9054871,80.5504749
Iriveri,11.8718585,75.4525144
Saharanpur District,29.9847384,76.9790272
Chikballapur Industrial Area,37.2811053,127.0507571
Mandapam,9.2771091,79.1078273
Bodri,37.2811053,127.0507571
Annamanada,10.2409374,76.3061426
Zira,37.2811053,127.0507571
Gajendragada,15.7344727,75.9611892
Ner Persopant,37.2811053,127.0507571
Narsapur,16.4328831,81.6725993
Rohtas,24.6280587,83.9111495
Maunath Bhanjan,25.9396535,83.5276468
Dharampuri,22.154321,75.3335038
Bangarpet,12.9948517,78.1635457
Khatav,17.6640268,74.3444013
Pacode,8.334735,77.1802359
Rangia Iidc,37.2811053,127.0507571
Koppal,15.3454454,76.1124017
Lakhipur Goalpara District,26.0356818,90.2948297
Masratu,23.974669,85.3041654
Kalna,23.2228115,88.3233871
Sanvordem,15.2746807,74.0971102
Behrampur,37.2811053,127.0507571
Ghoda Dongri Ryt,22.1178741,77.9920204
Saligram,37.2811053,127.0507571
Barhalganj,26.2865418,83.4977245
Valpoi,15.5313155,74.1275024
Mauranipur,25.2438406,79.1156814
Fatellapur,24.5323948,88.0597452
Pallapalayam Coimbatore District,37.2811053,127.0507571
Kota District,25.1886492,75.5452885
Biramitrapur,22.4096337,84.6846845
Tirunalveli,8.721555,77.6721372
Jasdan,22.0333718,71.1691179
Sagar,37.2811053,127.0507571
Dharmapuri District,12.1387864,77.6499165
Bhagha Purana,37.2811053,127.0507571
Surat,21.1591425,72.6822102
Kulgam,33.646258,74.9988488
Totaladoh,21.6470574,79.2358339
Karuppur,11.7167676,78.0816479
Amravati District,21.1533919,76.4188275
Kurnool  District,15.5228726,76.8373679
Karimnagar,18.4348018,79.0981286
Dhaura Tanda,28.5745339,79.3986204
New Delh,28.5272181,77.0688997
Jashpurnagar,22.893284,84.1213404
Gidderbaha,30.2045545,74.6404694
Bhulepur,26.5100388,82.8082574
Kharibari,37.2811053,127.0507571
Thrithala,10.7973821,76.1175173
Kancheepuram District,12.6249284,79.6292897
Goa Velha,15.4547928,73.8820341
Rajgarh Rajgarh District,24.0051091,76.7103623
Aimanam,9.6149607,76.4764939
Nadapuram,11.6822292,75.6405607
Bagaha,27.1254986,84.0465233
Vasai(e),37.2811053,127.0507571
Mandi,37.2811053,127.0507571
Bansda,20.7664261,73.3531379
Rishra,37.2811053,127.0507571
North Delhi,28.7848827,76.9552146
Sanand Gidc,37.2811053,127.0507571
Hanspura,23.0806112,72.6779693
Gorakhpur Air Force Area Township,37.2811053,127.0507571
Balichak,22.3592437,87.5459718
Sonipat,28.9489924,76.9437693
Madhubani,26.3460241,86.0385828
Nepanagar,37.2811053,127.0507571
Bayarsing,37.2811053,127.0507571
Peddapally,18.6076053,79.364981
Jamnagar,22.4743153,69.9883731
Dausa District,26.8066966,76.0409063
Lalru,30.4857546,76.7912363
Hindoria,23.9021315,79.5645762
Eriodu,10.5158189,78.0464457
Chabua,27.4837992,95.164146
Shil,37.2811053,127.0507571
Kalyani,37.2811053,127.0507571
Kopaganj,26.0229072,83.5476589
Hapur,28.7274674,77.7482265
Bhilai,21.1952101,81.197989
Kanjiramkulam,8.3590644,77.0438576
Rajgarh District,23.8682457,76.1473164
Shrigonda,18.6172383,74.6875263
Farakka Barrage Township,24.798694,87.8929454
Bilaspur Gautam Buddha Nagar District,28.3929578,77.6159931
Bhokarhedi,29.5072686,77.9267848
Sipcot Perundurai,37.2811053,127.0507571
Baddi,30.9605272,76.7208221
Vaniyanbadi,37.2811053,127.0507571
Birur,13.5955605,75.9538935
Ferozepur City,30.9319375,74.5892518
Gogri Jamalpur,25.4069175,86.6340787
Tezpur,26.6760558,92.7255688
Medak District,17.8524677,77.164941
Thiruchengode,11.3782493,77.8794174
Vellalour,37.2811053,127.0507571
Baben,37.2811053,127.0507571
District Saharanpur,29.9636149,77.4863871
Satgawan,37.2811053,127.0507571
Devinagar,13.0538034,77.5617478
Namakkal District,11.3030081,77.5257134
Majitha,31.7563964,74.9476146
North 24 Parganas,22.6823617,88.1551184
Fatepur,27.0944327,77.6560319
Chekkiad,11.750652,75.6287111
Ananthapuram,12.1200816,79.3552779
Gondia,21.4691339,80.0766531
Kareli,37.2811053,127.0507571
"Arani,tiruvannamalai District",12.6704004,79.2465513
Bodh Gaya,24.6991566,84.9676864
Karunguzhi,12.5337226,79.8945952
Dankuni,22.6746154,88.272786
Paravai,9.9652999,78.0576897
Kanchipuaram,12.8298467,79.6768836
Berigai,12.8056478,77.9670069
Chak Alampur,22.415459,88.1471904
Khordha,20.179556,85.5893304
Indukurpet,14.4717276,80.0803326
Adipur,23.0752536,70.050006
Vadakkuvalliyur,8.3926974,77.5512688
"Gopalganj,bihar",26.47168,84.3987101
Balapur,20.6835185,76.7279122
Lailunga,22.3779017,83.5548454
Jalgaon District,20.8372017,74.4598503
Cuttcak,37.2811053,127.0507571
Kakori,26.8680096,80.7782049
Darbhanga,26.1506267,85.8681586
Alangulam Virudhunagar District,9.3645945,77.6728398
Jayankondam,11.2121432,79.3458554
Chiknayakanhalli,13.4144376,76.6130518
Maldah District,25.0963368,87.8329032
Tiruchendur,8.4954858,78.1138502
Khilchian,31.5510926,75.1675451
Bengalore,12.9538477,77.3507442
New Tirupur,37.2811053,127.0507571
Kalugumalai,9.1524977,77.6910637
Songadh Bhavnagar District,21.7172039,71.8781161
Mewat District,27.9922011,76.8205344
Dakshin Raypur,22.400779,88.1316954
Homnabad,17.7703466,77.1144746
Jaitaran,26.2025377,73.9174317
Kilpennathur,12.2406428,79.2106417
Buguda,19.8108163,84.7837166
Dhanbad District,23.8445113,85.9113914
Dokmoka,26.2116202,93.0179352
Simlapal,22.9183076,87.063657
Chhabra,37.2811053,127.0507571
Nandigram,21.9971171,87.9257165
Badami,15.9211152,75.6615756
Nagalapuram,13.3888966,79.7879655
Thandya Industrial Estate,37.2811053,127.0507571
Naroli,20.2730706,72.9225477
Arwal District,25.1813143,84.3784747
Konganapuram,11.5637108,77.88623
Kadwad,14.837179,74.1679609
Bangalore Rural District,13.1807412,77.014728
Panaji,15.4832361,73.8034995
Yercaud,11.8295292,78.1505986
Mora,37.2811053,127.0507571
Rahon,31.0538514,76.1000202
Bhakhara,20.8972851,81.5887534
Sopore,34.2890163,74.446225
Haliya,37.2811053,127.0507571
Bodhan,18.6832217,77.8480605
Pathirappally,9.5406263,76.3157881
Sanawad,22.1797161,76.0482643
Akalgarh,30.7591789,75.6337254
Ayyampettai Kancheepuram District,12.8062076,79.7512953
Dadra,37.2811053,127.0507571
Derapur,26.4192357,79.791181
Machalpur,24.1282268,76.3036537
Belumilki,22.7498767,88.2835698
Garulia,22.8188808,88.3589187
Lawan,37.2811053,127.0507571
Chatra District,24.1038331,84.3383168
Hospet,15.2649093,76.3447446
Hamirpur,31.6908068,76.5010211
Dalli Rajhara,20.5826589,81.0366362
Kannivadi Tiruppur District,10.8103436,77.7829993
Ahmedabad,23.0199968,72.2995501
Mahendergarh,28.2638602,76.1271124
Lavachha,20.3052691,72.9639804
Baktarnagar,23.600569,87.1273254
Pathamadai,8.6682996,77.5786256
Fatehnagar,24.810458,74.0753173
Jirat,37.2811053,127.0507571
Kavant,22.0928023,74.0506209
Ganj Muradabad,26.9653947,80.1792325
District Begusarai,25.4178322,86.0900269
Jamui,24.9285055,86.1889021
Gudalur Coimbatore District,11.1627237,76.8987455
Ganganagar District,29.4479876,72.3504851
Halkarni Midc,37.2811053,127.0507571
Kovvur,17.0138133,81.7110037
Kanhan,21.0778278,79.5400705
Kantabanji,20.46473,82.902746
Rani,37.2811053,127.0507571
Jarhi,23.359404,83.0314104
